Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption
5/3/2017 0:00,20.88,52.74,0.082,0.091,0.096,29045.5082
5/3/2017 0:10,20.69,53.3,0.082,0.066,0.141,28403.40984
5/3/2017 0:20,20.58,53.87,0.08,0.11,0.122,28164.19672
5/3/2017 0:30,20.08,59.04,0.082,0.106,0.111,27874.62295
5/3/2017 0:40,19.42,59.97,0.081,0.08,0.148,27371.01639
5/3/2017 0:50,20.09,56.27,0.081,0.08,0.115,26930.36066
5/3/2017 1:00,21.49,53.04,0.082,0.055,0.13,26388.98361
5/3/2017 1:10,22.78,35.32,0.082,0.08,0.145,26074.22951
5/3/2017 1:20,22.75,38.23,0.082,0.095,0.096,25809.83607
5/3/2017 1:30,21.28,47.33,0.083,0.102,0.119,25079.60656
5/3/2017 1:40,20.73,47.63,0.082,0.102,0.119,24689.31148
5/3/2017 1:50,20.73,44.53,0.08,0.099,0.137,24563.40984
5/3/2017 2:00,20.55,45.13,0.084,0.102,0.078,24576.0
5/3/2017 2:10,20.94,44.06,0.08,0.091,0.126,24550.81967
5/3/2017 2:20,20.99,43.66,0.08,0.091,0.104,24387.14754
5/3/2017 2:30,21.0,43.7,0.081,0.102,0.126,24450.09836
5/3/2017 2:40,21.71,40.7,0.08,0.091,0.096,24286.42623
5/3/2017 2:50,21.93,37.69,0.084,0.124,0.115,24236.06557
5/3/2017 3:00,21.81,42.07,0.081,0.08,0.133,24236.06557
5/3/2017 3:10,21.22,43.2,0.081,0.08,0.104,24135.34426
5/3/2017 3:20,21.31,42.73,0.082,0.091,0.1,24022.03279
5/3/2017 3:30,21.16,44.73,0.083,0.095,0.115,24273.83607
5/3/2017 3:40,20.16,49.6,0.08,0.113,0.104,24500.45902
5/3/2017 3:50,20.19,49.64,0.08,0.117,0.122,25281.04918
5/3/2017 4:00,21.16,44.74,0.083,0.084,0.141,25230.68852
5/3/2017 4:10,21.15,43.47,0.078,0.091,0.126,25004.06557
5/3/2017 4:20,21.15,42.73,0.081,0.08,0.107,24727.08197
5/3/2017 4:30,21.4,40.77,0.081,0.088,0.137,24676.72131
5/3/2017 4:40,21.13,42.2,0.079,0.095,0.111,24336.78689
5/3/2017 4:50,20.86,43.87,0.081,0.102,0.13,23908.72131
5/3/2017 5:00,20.27,48.21,0.081,0.077,0.163,22712.65574
5/3/2017 5:10,19.6,50.68,0.08,0.073,0.115,21692.85246
5/3/2017 5:20,20.01,48.34,0.082,0.095,0.093,21063.34426
5/3/2017 5:30,20.17,44.84,0.081,0.084,0.1,21063.34426
5/3/2017 5:40,20.02,45.8,0.081,0.062,0.141,21113.70492
5/3/2017 5:50,19.96,46.14,0.081,0.077,0.133,21566.95082
5/3/2017 6:00,19.49,49.81,0.079,0.128,0.093,22347.54098
5/3/2017 6:10,18.93,52.18,0.08,0.278,0.219,23115.54098
5/3/2017 6:20,18.83,52.65,0.081,1.233,1.097,23593.96721
5/3/2017 6:30,18.66,54.08,0.08,6.521,5.623,23644.32787
5/3/2017 6:40,18.56,54.25,0.08,9.68,8.38,23455.47541
5/3/2017 6:50,18.64,54.45,0.081,16.07,13.53,23329.57377
5/3/2017 7:00,18.66,54.61,0.08,23.92,20.82,24034.62295
5/3/2017 7:10,18.73,55.15,0.08,34.62,29.71,24450.09836
5/3/2017 7:20,18.9,54.41,0.08,41.41,35.14,24815.21311
5/3/2017 7:30,19.07,53.85,0.079,47.28,40.08,23442.88525
5/3/2017 7:40,19.02,54.75,0.078,55.78,47.07,21793.57377
5/3/2017 7:50,18.96,55.52,0.078,77.6,65.31,22397.90164
5/3/2017 8:00,19.04,55.62,0.079,91.1,77.6,22561.57377
5/3/2017 8:10,19.33,53.69,0.082,111.5,96.8,23014.81967
5/3/2017 8:20,19.18,54.79,0.082,113.9,99.5,24009.44262
5/3/2017 8:30,18.89,55.79,0.082,142.6,124.8,24588.59016
5/3/2017 8:40,18.95,56.32,0.083,192.8,169.3,25004.06557
5/3/2017 8:50,19.46,54.49,0.083,160.7,140.1,25419.54098
5/3/2017 9:00,19.72,52.95,0.084,185.0,160.0,25872.78689
5/3/2017 9:10,19.88,53.52,0.081,203.4,174.5,26237.90164
5/3/2017 9:20,20.15,52.92,0.084,226.8,196.6,26754.09836
5/3/2017 9:30,20.3,53.32,0.083,268.2,231.6,26842.22951
5/3/2017 9:40,20.62,53.22,0.081,298.5,250.9,27408.78689
5/3/2017 9:50,20.97,52.79,0.081,311.4,251.6,27887.21311
5/3/2017 10:00,21.24,51.85,0.082,286.3,240.4,28680.39344
5/3/2017 10:10,21.6,51.22,0.079,323.9,268.3,29133.63934
5/3/2017 10:20,22.54,45.11,0.08,414.0,301.4,29599.47541
5/3/2017 10:30,23.2,35.44,0.081,513.7,327.0,29700.19672
5/3/2017 10:40,23.54,35.87,0.083,447.5,308.4,29939.40984
5/3/2017 10:50,23.55,37.2,0.083,377.6,295.1,30153.44262
5/3/2017 11:00,23.91,34.3,0.082,414.5,325.5,30329.70492
5/3/2017 11:10,24.34,35.07,0.081,516.0,350.5,30782.95082
5/3/2017 11:20,24.95,34.07,0.082,575.9,367.5,31185.83607
5/3/2017 11:30,25.31,33.83,0.08,569.0,371.1,31299.14754
5/3/2017 11:40,25.54,32.8,0.084,504.0,347.3,31462.81967
5/3/2017 11:50,26.1,29.73,0.08,604.4,351.1,31601.31148
5/3/2017 12:00,26.39,28.96,0.082,691.3,347.3,31450.22951
5/3/2017 12:10,26.44,30.46,0.081,717.0,333.5,31462.81967
5/3/2017 12:20,26.72,31.9,0.077,802.0,324.0,31437.63934
5/3/2017 12:30,26.54,32.57,0.081,785.0,303.0,31236.19672
5/3/2017 12:40,26.71,31.96,0.076,847.0,279.3,31160.65574
5/3/2017 12:50,27.25,30.76,0.076,821.0,266.4,30594.09836
5/3/2017 13:00,27.66,29.03,0.079,858.0,274.2,30971.80328
5/3/2017 13:10,28.16,28.03,0.081,899.0,266.5,31374.68852
5/3/2017 13:20,28.73,27.56,0.08,835.0,254.0,31211.01639
5/3/2017 13:30,28.72,26.19,0.075,816.0,277.7,31248.78689
5/3/2017 13:40,28.83,26.52,0.076,826.0,282.4,30971.80328
5/3/2017 13:50,28.62,26.99,0.076,830.0,272.6,30745.18033
5/3/2017 14:00,28.47,26.66,0.077,802.0,285.0,30858.4918
5/3/2017 14:10,28.26,26.99,0.079,663.3,320.5,30845.90164
5/3/2017 14:20,28.13,27.86,0.078,655.8,355.6,31122.88525
5/3/2017 14:30,28.2,29.06,0.077,563.8,360.1,31135.47541
5/3/2017 14:40,27.78,30.79,0.074,603.0,364.5,30845.90164
5/3/2017 14:50,27.57,31.23,0.073,580.1,366.1,30405.2459
5/3/2017 15:00,27.13,30.79,0.077,521.0,354.6,29926.81967
5/3/2017 15:10,26.6,30.66,0.075,442.4,340.7,30531.14754
5/3/2017 15:20,26.3,30.49,0.077,400.6,327.7,31349.5082
5/3/2017 15:30,26.1,30.16,0.083,410.6,331.8,31349.5082
5/3/2017 15:40,26.2,29.79,0.083,355.6,298.1,31676.85246
5/3/2017 15:50,26.1,31.29,0.079,423.5,334.3,31538.36066
5/3/2017 16:00,26.13,30.19,0.079,402.0,313.5,31739.80328
5/3/2017 16:10,26.27,29.46,0.08,360.5,292.3,31664.2623
5/3/2017 16:20,26.31,29.06,0.081,336.5,276.6,31777.57377
5/3/2017 16:30,26.26,27.86,0.08,319.0,264.2,31437.63934
5/3/2017 16:40,26.26,26.02,0.08,414.9,365.3,32822.55738
5/3/2017 16:50,26.24,24.42,0.082,400.6,352.0,32759.60656
5/3/2017 17:00,26.19,27.12,0.08,406.1,365.1,32470.03279
5/3/2017 17:10,25.61,31.96,0.08,395.3,360.4,32646.29508
5/3/2017 17:20,25.19,35.13,0.08,414.0,390.3,33099.54098
5/3/2017 17:30,25.18,36.43,0.081,362.3,345.6,33212.85246
5/3/2017 17:40,25.05,40.43,0.082,306.6,288.0,33401.70492
5/3/2017 17:50,24.35,46.84,0.079,236.0,217.6,33779.40984
5/3/2017 18:00,23.65,49.11,0.079,187.4,167.1,33754.22951
5/3/2017 18:10,23.24,52.24,0.081,159.9,139.1,34157.11475
5/3/2017 18:20,22.78,56.11,0.078,162.2,145.1,35051.01639
5/3/2017 18:30,22.28,59.02,0.079,145.2,130.6,35529.44262
