Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption
7/30/2017 0:00,24.23,65.72,4.903,0.102,0.082,39803.32226
7/30/2017 0:10,24.11,66.42,4.902,0.113,0.111,38789.10299
7/30/2017 0:20,23.96,67.02,4.903,0.095,0.082,38246.9103
7/30/2017 0:30,23.86,67.29,4.905,0.088,0.115,37500.59801
7/30/2017 0:40,23.84,67.86,4.905,0.084,0.1,36607.57475
7/30/2017 0:50,23.95,67.76,4.904,0.088,0.115,36033.48837
7/30/2017 1:00,23.81,67.19,4.901,0.095,0.085,35248.90365
7/30/2017 1:10,23.7,67.56,4.903,0.106,0.082,34796.01329
7/30/2017 1:20,23.57,66.92,4.906,0.077,0.133,34221.92691
7/30/2017 1:30,23.59,65.69,4.904,0.095,0.085,33820.06645
7/30/2017 1:40,23.69,64.39,4.906,0.084,0.107,33354.4186
7/30/2017 1:50,23.83,64.65,4.907,0.095,0.096,32831.36213
7/30/2017 2:00,23.35,63.22,4.905,0.077,0.104,32569.83389
7/30/2017 2:10,23.55,60.52,4.906,0.095,0.096,32180.7309
7/30/2017 2:20,23.75,65.62,4.906,0.099,0.13,31900.06645
7/30/2017 2:30,23.59,65.96,4.905,0.077,0.096,31638.53821
7/30/2017 2:40,23.57,66.79,4.905,0.088,0.107,30975.1495
7/30/2017 2:50,23.78,64.69,4.906,0.11,0.104,31287.70764
7/30/2017 3:00,23.87,63.79,4.905,0.113,0.085,30962.39203
7/30/2017 3:10,23.83,59.85,4.906,0.088,0.1,30949.63455
7/30/2017 3:20,23.95,58.89,4.907,0.121,0.082,30911.36213
7/30/2017 3:30,23.9,59.52,4.908,0.106,0.122,30866.71096
7/30/2017 3:40,23.9,59.56,4.904,0.091,0.13,31223.92027
7/30/2017 3:50,23.87,58.89,4.907,0.121,0.067,31185.64784
7/30/2017 4:00,23.77,59.42,4.905,0.08,0.119,30656.21262
7/30/2017 4:10,23.55,61.79,4.904,0.095,0.119,30305.38206
7/30/2017 4:20,23.39,62.22,4.904,0.095,0.104,30171.42857
7/30/2017 4:30,23.53,61.72,4.904,0.095,0.107,29801.46179
7/30/2017 4:40,23.54,59.95,4.908,0.088,0.093,29272.02658
7/30/2017 4:50,23.37,62.26,4.909,0.102,0.078,28270.56478
7/30/2017 5:00,23.18,65.52,4.905,0.095,0.148,26637.60797
7/30/2017 5:10,22.96,65.82,4.907,0.069,0.141,25719.06977
7/30/2017 5:20,22.86,65.69,4.903,0.08,0.148,25049.30233
7/30/2017 5:30,22.95,66.86,4.903,0.084,0.133,24813.28904
7/30/2017 5:40,23.19,67.16,4.904,0.08,0.141,24532.62458
7/30/2017 5:50,23.05,66.29,4.904,0.084,0.174,24277.47508
7/30/2017 6:00,23.26,67.79,4.906,0.157,0.122,24302.99003
7/30/2017 6:10,23.31,69.66,4.904,0.53,0.437,24730.36545
7/30/2017 6:20,23.16,70.7,4.903,1.737,1.341,24679.33555
7/30/2017 6:30,22.96,70.6,4.905,4.139,3.212,24755.8804
7/30/2017 6:40,23.13,70.2,4.905,8.05,6.654,24768.63787
7/30/2017 6:50,23.28,71.4,4.904,15.62,12.36,25062.0598
7/30/2017 7:00,23.35,72.2,4.908,33.47,25.9,25247.04319
7/30/2017 7:10,23.34,72.7,4.904,51.55,37.8,25476.67774
7/30/2017 7:20,23.41,72.9,4.903,82.8,63.7,25668.03987
7/30/2017 7:30,23.35,72.6,4.903,119.5,95.5,25974.21927
7/30/2017 7:40,23.33,71.9,4.903,123.0,95.8,26146.44518
7/30/2017 7:50,23.55,71.0,4.903,124.7,93.6,26733.28904
7/30/2017 8:00,23.67,71.0,4.908,110.5,82.9,27141.52824
7/30/2017 8:10,23.89,70.7,4.906,191.2,142.0,27843.18937
7/30/2017 8:20,24.1,70.4,4.906,130.8,92.9,28174.88372
7/30/2017 8:30,24.16,70.2,4.905,284.0,109.3,28927.57475
7/30/2017 8:40,24.49,69.87,4.904,355.4,126.4,29552.69103
7/30/2017 8:50,24.61,68.4,4.904,230.6,114.6,30094.88372
7/30/2017 9:00,24.86,67.73,4.903,344.2,123.9,30630.69767
7/30/2017 9:10,25.33,66.86,4.904,374.8,150.6,31236.67774
7/30/2017 9:20,25.7,65.43,4.903,359.0,146.2,31651.29568
7/30/2017 9:30,25.98,63.86,4.904,381.4,168.3,32671.89369
7/30/2017 9:40,26.31,62.2,4.906,436.9,168.1,33060.99668
7/30/2017 9:50,26.55,59.93,4.904,638.5,174.6,33418.20598
7/30/2017 10:00,26.83,58.73,4.905,426.3,156.3,33724.38538
7/30/2017 10:10,26.96,58.63,4.906,470.1,157.0,34426.04651
7/30/2017 10:20,27.35,57.33,4.906,531.8,151.7,35025.64784
7/30/2017 10:30,27.88,55.39,4.906,593.0,153.2,35593.35548
7/30/2017 10:40,28.22,54.53,4.907,644.3,157.2,35886.77741
7/30/2017 10:50,28.28,53.86,4.907,712.0,168.3,36154.68439
7/30/2017 11:00,28.62,53.69,4.906,774.0,153.3,36480.0
7/30/2017 11:10,28.77,52.36,4.907,802.0,157.1,36786.1794
7/30/2017 11:20,29.25,51.39,4.907,786.0,191.0,37060.46512
7/30/2017 11:30,29.51,49.46,4.906,668.4,210.7,37532.49169
7/30/2017 11:40,29.51,48.66,4.908,707.0,202.2,37762.12625
7/30/2017 11:50,29.85,47.29,4.908,681.3,236.5,38017.27575
7/30/2017 12:00,29.87,46.26,4.907,636.3,253.3,37768.50498
7/30/2017 12:10,29.8,45.99,4.909,570.9,250.5,37685.5814
