Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption
12/2/2017 0:00,14.97,73.8,0.084,0.059,0.122,26883.65019
12/2/2017 0:10,14.84,75.0,0.082,0.059,0.137,26244.86692
12/2/2017 0:20,15.12,73.9,0.084,0.037,0.133,25557.41445
12/2/2017 0:30,15.34,72.9,0.082,0.04,0.189,24949.04943
12/2/2017 0:40,15.78,69.62,0.082,0.029,0.215,24444.10646
12/2/2017 0:50,16.12,67.85,0.078,0.051,0.145,23987.8327
12/2/2017 1:00,16.18,64.77,0.082,0.055,0.159,23762.73764
12/2/2017 1:10,16.22,64.84,0.082,0.048,0.174,23434.22053
12/2/2017 1:20,15.93,66.21,0.082,0.055,0.108,23069.20152
12/2/2017 1:30,15.89,66.17,0.082,0.037,0.133,22856.27376
12/2/2017 1:40,16.89,61.97,0.082,0.048,0.141,22588.59316
12/2/2017 1:50,17.41,54.99,0.081,0.055,0.1,22229.65779
12/2/2017 2:00,17.38,55.66,0.08,0.029,0.119,21937.64259
12/2/2017 2:10,17.27,55.8,0.08,0.026,0.182,21773.38403
12/2/2017 2:20,16.59,61.61,0.085,0.051,0.13,21688.21293
12/2/2017 2:30,16.15,62.84,0.085,0.029,0.163,21396.19772
12/2/2017 2:40,16.1,63.47,0.084,0.044,0.137,21523.95437
12/2/2017 2:50,16.18,63.57,0.088,0.04,0.159,21323.19392
12/2/2017 3:00,16.18,63.94,0.087,0.033,0.126,21329.27757
12/2/2017 3:10,16.29,63.77,0.087,0.04,0.178,21359.69582
12/2/2017 3:20,16.22,65.14,0.084,0.044,0.159,21250.19011
12/2/2017 3:30,15.89,69.48,0.084,0.059,0.189,21158.93536
12/2/2017 3:40,15.44,72.7,0.082,0.055,0.13,21146.76806
12/2/2017 3:50,15.2,74.7,0.081,0.055,0.13,21092.01521
12/2/2017 4:00,14.99,75.4,0.083,0.04,0.156,20982.50951
12/2/2017 4:10,15.05,75.5,0.088,0.029,0.204,20812.1673
12/2/2017 4:20,15.36,74.1,0.089,0.026,0.152,20720.91255
12/2/2017 4:30,15.8,70.3,0.087,0.026,0.156,20818.25095
12/2/2017 4:40,15.82,66.98,0.082,0.026,0.174,20848.6692
12/2/2017 4:50,15.79,67.01,0.086,0.022,0.141,20933.8403
12/2/2017 5:00,15.65,66.12,0.086,0.033,0.156,20976.42586
12/2/2017 5:10,15.69,64.91,0.082,0.051,0.189,21098.09886
12/2/2017 5:20,15.54,65.15,0.085,0.033,0.141,21085.93156
12/2/2017 5:30,14.58,69.22,0.086,0.033,0.226,21311.02662
12/2/2017 5:40,15.12,68.88,0.079,0.055,0.126,21913.30798
12/2/2017 5:50,15.48,64.28,0.081,0.044,0.171,21767.30038
12/2/2017 6:00,15.56,63.51,0.083,0.073,0.082,21085.93156
12/2/2017 6:10,15.71,61.27,0.087,0.048,0.137,21536.12167
12/2/2017 6:20,15.38,63.24,0.085,0.044,0.182,21420.53232
12/2/2017 6:30,15.35,63.88,0.085,0.04,0.1,20733.07985
12/2/2017 6:40,15.54,61.71,0.081,0.055,0.115,20234.22053
12/2/2017 6:50,15.39,62.94,0.079,0.051,0.159,19060.07605
12/2/2017 7:00,15.55,62.84,0.088,0.033,0.122,18749.80989
12/2/2017 7:10,15.53,64.08,0.087,0.062,0.1,18232.69962
12/2/2017 7:20,15.51,64.38,0.085,0.048,0.133,18202.28137
12/2/2017 7:30,15.73,64.21,0.084,0.044,0.152,18573.38403
12/2/2017 7:40,15.62,65.22,0.083,0.07,0.145,18688.97338
12/2/2017 7:50,15.45,67.69,0.083,0.128,0.189,19200.0
12/2/2017 8:00,15.73,65.58,0.082,0.483,0.604,19777.94677
12/2/2017 8:10,15.74,65.05,0.075,1.504,1.479,20057.79468
12/2/2017 8:20,15.93,63.48,0.081,2.956,2.959,20386.31179
12/2/2017 8:30,16.21,62.05,0.081,7.35,7.59,21110.26616
12/2/2017 8:40,16.36,60.48,0.084,16.39,16.49,21633.46008
12/2/2017 8:50,15.75,66.55,0.072,22.62,22.81,21943.72624
12/2/2017 9:00,15.38,67.15,0.071,24.1,23.84,22527.75665
12/2/2017 9:10,15.53,67.25,0.072,54.52,54.82,23312.54753
12/2/2017 9:20,15.56,67.65,0.085,82.2,77.5,24121.673
12/2/2017 9:30,15.56,69.63,0.089,234.4,106.6,24663.11787
12/2/2017 9:40,15.72,69.86,0.088,297.4,137.5,24918.63118
12/2/2017 9:50,16.48,68.89,0.085,276.7,88.7,25825.09506
12/2/2017 10:00,17.08,62.81,0.083,281.4,61.72,26676.80608
12/2/2017 10:10,17.29,59.11,0.08,299.3,54.14,26853.23194
12/2/2017 10:20,17.39,57.54,0.085,319.6,55.19,27327.75665
12/2/2017 10:30,17.47,58.31,0.083,342.6,62.56,27607.60456
12/2/2017 10:40,17.54,56.77,0.085,360.5,65.27,27899.61977
12/2/2017 10:50,17.67,56.94,0.084,379.5,65.06,28635.74144
12/2/2017 11:00,17.81,57.68,0.086,402.6,71.4,28939.92395
12/2/2017 11:10,17.93,56.64,0.086,424.1,73.0,29183.26996
12/2/2017 11:20,18.1,56.24,0.084,439.6,71.2,29280.60837
12/2/2017 11:30,18.3,56.14,0.085,474.3,89.0,29925.47529
12/2/2017 11:40,18.31,56.24,0.087,483.6,88.0,29882.88973
12/2/2017 11:50,18.32,56.04,0.086,496.5,89.4,30059.31559
12/2/2017 12:00,18.42,54.87,0.085,520.6,102.8,30107.98479
12/2/2017 12:10,18.49,54.07,0.087,414.2,175.1,30205.32319
12/2/2017 12:20,18.1,55.37,0.086,213.7,197.4,30180.98859
12/2/2017 12:30,18.02,57.48,0.086,184.8,186.9,29949.80989
12/2/2017 12:40,17.65,58.64,0.082,136.1,138.6,29767.30038
12/2/2017 12:50,17.22,61.28,0.081,63.16,63.67,29870.72243
12/2/2017 13:00,16.38,65.92,0.082,178.3,182.7,29992.39544
12/2/2017 13:10,16.26,66.32,0.082,314.1,251.0,30028.89734
12/2/2017 13:20,16.52,68.16,0.084,250.9,225.8,29980.22814
12/2/2017 13:30,16.77,67.36,0.081,175.7,177.8,30241.8251
12/2/2017 13:40,16.98,63.85,0.083,134.5,136.7,29834.22053
12/2/2017 13:50,16.75,65.82,0.085,62.69,62.66,29171.10266
12/2/2017 14:00,15.58,69.93,0.081,238.1,175.2,29530.03802
12/2/2017 14:10,15.93,69.99,0.082,682.2,262.4,29584.79087
12/2/2017 14:20,16.87,65.12,0.082,629.1,224.0,29536.12167
12/2/2017 14:30,17.13,60.95,0.08,349.5,209.4,29183.26996
12/2/2017 14:40,17.02,61.01,0.084,159.0,127.0,28921.673
12/2/2017 14:50,16.88,61.81,0.08,99.5,99.5,28800.0
12/2/2017 15:00,16.83,62.88,0.085,259.3,173.2,28459.31559
12/2/2017 15:10,17.02,62.55,0.081,109.5,104.4,28611.40684
12/2/2017 15:20,16.88,61.41,0.081,92.0,90.1,28574.90494
12/2/2017 15:30,16.93,62.48,0.078,81.7,82.0,28380.22814
12/2/2017 15:40,16.68,64.92,0.079,111.2,112.4,28349.80989
12/2/2017 15:50,16.39,65.12,0.079,115.9,119.4,28428.89734
12/2/2017 16:00,16.35,63.62,0.079,81.8,84.7,27863.11787
12/2/2017 16:10,16.32,63.95,0.081,61.64,64.03,27960.45627
12/2/2017 16:20,16.42,64.55,0.08,51.22,51.97,28185.55133
12/2/2017 16:30,16.49,64.08,0.082,58.28,62.97,28465.39924
12/2/2017 16:40,16.53,63.65,0.083,29.95,28.79,29000.76046
12/2/2017 16:50,16.6,62.42,0.082,44.43,47.66,29031.17871
12/2/2017 17:00,16.64,62.68,0.082,96.4,115.3,29560.45627
12/2/2017 17:10,17.0,57.68,0.082,108.9,133.0,31659.31559
12/2/2017 17:20,16.96,57.71,0.079,78.4,97.4,34786.31179
12/2/2017 17:30,16.65,58.48,0.084,30.42,34.81,36520.15209
12/2/2017 17:40,16.51,59.28,0.084,18.6,19.33,36678.327
12/2/2017 17:50,16.22,60.44,0.082,11.26,11.29,36848.6692
12/2/2017 18:00,16.2,59.95,0.08,5.389,5.606,37201.52091
12/2/2017 18:10,16.12,60.05,0.084,1.431,1.513,37098.09886
12/2/2017 18:20,16.13,60.11,0.082,0.296,0.234,37055.51331
12/2/2017 18:30,16.39,57.81,0.083,0.073,0.126,37043.34601
12/2/2017 18:40,16.43,56.87,0.085,0.048,0.137,36891.25475
12/2/2017 18:50,16.32,58.34,0.081,0.051,0.096,36812.1673
12/2/2017 19:00,16.3,59.41,0.077,0.066,0.1,37012.92776
12/2/2017 19:10,15.97,62.12,0.082,0.055,0.156,36958.1749
12/2/2017 19:20,15.85,61.92,0.081,0.048,0.122,37165.01901
12/2/2017 19:30,15.94,61.35,0.083,0.044,0.104,37134.60076
12/2/2017 19:40,15.93,60.71,0.083,0.066,0.1,37268.44106
12/2/2017 19:50,15.94,61.15,0.081,0.048,0.093,37128.51711
12/2/2017 20:00,15.98,61.38,0.079,0.055,0.108,36927.75665
12/2/2017 20:10,15.9,62.15,0.082,0.059,0.126,36824.3346
12/2/2017 20:20,15.9,62.58,0.084,0.059,0.111,36605.32319
12/2/2017 20:30,15.91,62.58,0.085,0.07,0.13,36532.31939
12/2/2017 20:40,15.87,63.88,0.08,0.055,0.141,36142.96578
12/2/2017 20:50,15.52,66.59,0.082,0.08,0.13,36063.87833
12/2/2017 21:00,15.27,66.58,0.083,0.037,0.108,35510.26616
12/2/2017 21:10,15.35,66.19,0.084,0.059,0.141,35333.8403
12/2/2017 21:20,15.23,65.49,0.083,0.095,0.052,35218.25095
12/2/2017 21:30,15.28,65.35,0.08,0.059,0.126,34834.98099
12/2/2017 21:40,15.27,64.25,0.085,0.044,0.145,34725.47529
12/2/2017 21:50,15.42,63.65,0.083,0.048,0.163,34524.71483
12/2/2017 22:00,15.25,62.78,0.083,0.033,0.122,34366.53992
12/2/2017 22:10,14.96,63.45,0.082,0.037,0.141,34117.11027
12/2/2017 22:20,14.87,63.99,0.084,0.077,0.093,33733.8403
12/2/2017 22:30,15.0,63.45,0.08,0.073,0.133,33119.39163
12/2/2017 22:40,14.96,64.49,0.083,0.055,0.111,32839.54373
12/2/2017 22:50,14.81,64.99,0.088,0.073,0.115,32127.75665
12/2/2017 23:00,14.66,67.12,0.085,0.077,0.126,31397.71863
12/2/2017 23:10,14.31,68.36,0.081,0.088,0.108,30935.36122
12/2/2017 23:20,14.35,66.72,0.089,0.073,0.1,30375.6654
12/2/2017 23:30,14.42,66.12,0.086,0.055,0.1,29688.21293
12/2/2017 23:40,14.46,68.19,0.086,0.059,0.067,28958.1749
12/2/2017 23:50,14.17,68.86,0.086,0.04,0.108,27942.20532
