Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption
12/3/2017 0:00,13.96,71.1,0.085,0.055,0.119,27595.43726
12/3/2017 0:10,13.6,74.4,0.084,0.044,0.141,27102.6616
12/3/2017 0:20,13.96,74.0,0.084,0.062,0.163,26658.55513
12/3/2017 0:30,13.82,72.5,0.082,0.07,0.137,26038.02281
12/3/2017 0:40,13.76,72.6,0.082,0.048,0.137,25332.31939
12/3/2017 0:50,13.52,74.2,0.08,0.044,0.115,25009.88593
12/3/2017 1:00,13.85,73.7,0.081,0.07,0.108,24377.18631
12/3/2017 1:10,14.49,71.9,0.081,0.051,0.145,24182.50951
12/3/2017 1:20,14.56,67.62,0.079,0.07,0.119,23762.73764
12/3/2017 1:30,14.4,69.56,0.085,0.04,0.13,23336.88213
12/3/2017 1:40,14.09,71.2,0.081,0.062,0.115,22971.86312
12/3/2017 1:50,14.47,70.1,0.081,0.077,0.096,22728.51711
12/3/2017 2:00,14.79,68.36,0.079,0.059,0.1,22740.68441
12/3/2017 2:10,14.93,66.09,0.081,0.08,0.141,22515.58935
12/3/2017 2:20,14.78,67.19,0.082,0.066,0.159,22290.4943
12/3/2017 2:30,15.32,63.32,0.078,0.04,0.163,22132.31939
12/3/2017 2:40,15.36,63.95,0.08,0.084,0.108,21925.47529
12/3/2017 2:50,15.2,64.52,0.081,0.059,0.104,21639.54373
12/3/2017 3:00,15.17,64.52,0.078,0.077,0.082,21280.60837
12/3/2017 3:10,15.12,65.12,0.079,0.029,0.133,21262.35741
12/3/2017 3:20,15.13,65.75,0.079,0.04,0.122,21195.43726
12/3/2017 3:30,14.33,73.6,0.084,0.037,0.133,21085.93156
12/3/2017 3:40,13.61,79.1,0.081,0.048,0.111,21019.01141
12/3/2017 3:50,13.23,80.8,0.082,0.04,0.156,20836.5019
12/3/2017 4:00,13.29,80.8,0.083,0.066,0.13,20806.08365
12/3/2017 4:10,13.33,81.2,0.081,0.132,0.122,20726.9962
12/3/2017 4:20,13.24,81.5,0.082,0.077,0.119,20763.4981
12/3/2017 4:30,13.19,81.8,0.081,0.095,0.141,20781.74905
12/3/2017 4:40,13.53,79.3,0.081,0.066,0.171,20666.1597
12/3/2017 4:50,13.68,78.4,0.084,0.07,0.141,20781.74905
12/3/2017 5:00,13.65,77.2,0.086,0.121,0.126,20891.25475
12/3/2017 5:10,13.69,76.5,0.084,0.077,0.156,20927.75665
12/3/2017 5:20,13.66,76.2,0.083,0.062,0.141,21006.84411
12/3/2017 5:30,13.67,75.3,0.084,0.048,0.189,21304.94297
12/3/2017 5:40,13.68,74.9,0.084,0.077,0.152,22034.98099
12/3/2017 5:50,13.67,76.0,0.085,0.066,0.141,21797.71863
12/3/2017 6:00,12.96,76.3,0.078,0.11,0.126,21463.11787
12/3/2017 6:10,12.64,74.0,0.078,0.07,0.145,21377.94677
12/3/2017 6:20,13.04,72.5,0.083,0.07,0.152,21165.01901
12/3/2017 6:30,13.15,70.0,0.086,0.051,0.174,20739.1635
12/3/2017 6:40,12.92,70.4,0.083,0.08,0.13,19631.93916
12/3/2017 6:50,12.87,70.4,0.083,0.07,0.174,18500.38023
12/3/2017 7:00,12.86,70.6,0.087,0.091,0.148,18184.03042
12/3/2017 7:10,12.92,70.7,0.083,0.062,0.111,17624.3346
12/3/2017 7:20,12.82,71.4,0.083,0.077,0.137,17709.5057
12/3/2017 7:30,12.97,71.5,0.087,0.062,0.167,17922.43346
12/3/2017 7:40,13.01,72.5,0.084,0.066,0.122,17910.26616
12/3/2017 7:50,13.04,75.4,0.084,0.102,0.197,18098.85932
12/3/2017 8:00,12.71,76.2,0.08,0.176,0.245,18494.29658
12/3/2017 8:10,12.84,74.7,0.081,0.531,0.682,18883.65019
12/3/2017 8:20,12.69,73.4,0.082,1.991,2.043,19133.07985
12/3/2017 8:30,12.87,73.5,0.086,6.532,6.656,19704.94297
12/3/2017 8:40,12.86,73.8,0.095,9.48,9.66,20057.79468
12/3/2017 8:50,12.76,74.2,0.09,10.74,10.78,20495.81749
12/3/2017 9:00,12.8,74.3,0.09,18.69,18.77,20897.3384
12/3/2017 9:10,12.73,74.7,0.084,35.6,35.67,21542.20532
12/3/2017 9:20,13.05,72.8,0.088,66.78,67.41,22059.31559
12/3/2017 9:30,13.04,72.1,0.086,93.8,93.8,22558.1749
12/3/2017 9:40,13.13,72.8,0.081,131.6,130.1,23196.95817
12/3/2017 9:50,13.3,72.9,0.086,265.1,229.6,23780.98859
12/3/2017 10:00,13.64,72.9,0.085,169.2,103.2,24091.25475
12/3/2017 10:10,13.08,75.5,0.085,78.5,78.7,24717.87072
12/3/2017 10:20,12.52,79.6,0.085,67.78,67.74,25143.72624
12/3/2017 10:30,12.37,82.5,0.084,64.41,64.87,25770.34221
12/3/2017 10:40,12.26,83.3,0.084,86.5,83.6,25922.43346
12/3/2017 10:50,12.28,83.5,0.082,146.3,138.7,26372.62357
12/3/2017 11:00,12.59,83.2,0.084,348.2,148.9,26488.21293
12/3/2017 11:10,13.18,80.8,0.084,476.7,105.5,26901.90114
12/3/2017 11:20,13.9,78.2,0.086,470.4,83.8,27053.9924
12/3/2017 11:30,14.26,74.3,0.082,487.1,82.7,27266.92015
12/3/2017 11:40,14.64,71.5,0.081,481.6,67.37,27680.60837
12/3/2017 11:50,15.17,69.53,0.082,501.5,73.4,27802.28137
12/3/2017 12:00,15.94,62.65,0.084,512.1,76.6,27875.28517
12/3/2017 12:10,16.21,59.65,0.08,520.3,75.0,27826.61597
12/3/2017 12:20,16.38,61.48,0.08,535.3,84.7,28057.79468
12/3/2017 12:30,16.67,61.62,0.082,546.4,91.5,28088.21293
12/3/2017 12:40,16.48,60.48,0.08,395.2,92.2,28264.63878
12/3/2017 12:50,16.34,60.45,0.078,447.6,115.2,28319.39163
12/3/2017 13:00,16.4,60.31,0.081,618.0,160.2,28094.29658
12/3/2017 13:10,16.52,61.21,0.08,274.2,175.6,27887.45247
12/3/2017 13:20,15.9,65.69,0.08,84.2,84.0,27771.86312
12/3/2017 13:30,15.24,68.46,0.08,85.5,84.4,27589.35361
12/3/2017 13:40,14.99,71.8,0.082,252.1,242.4,27753.61217
12/3/2017 13:50,14.99,72.8,0.084,267.1,268.2,27857.03422
12/3/2017 14:00,15.19,72.5,0.085,235.5,232.7,28094.29658
12/3/2017 14:10,15.62,69.26,0.082,418.5,293.0,27978.70722
12/3/2017 14:20,16.07,64.72,0.082,346.9,229.7,27820.53232
12/3/2017 14:30,16.11,63.22,0.081,384.8,227.8,27820.53232
12/3/2017 14:40,16.39,62.22,0.081,224.4,134.6,27954.37262
12/3/2017 14:50,16.23,62.45,0.08,48.14,46.45,27777.94677
12/3/2017 15:00,15.31,69.59,0.085,37.62,37.16,27273.0038
