Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption
6/21/2017 0:00,21.86,77.0,0.081,0.073,0.111,44554.17219
6/21/2017 0:10,21.91,76.0,0.077,0.077,0.096,44249.00662
6/21/2017 0:20,21.96,75.5,0.081,0.055,0.096,43753.11258
6/21/2017 0:30,21.83,75.1,0.078,0.062,0.163,43079.2053
6/21/2017 0:40,21.6,75.8,0.075,0.048,0.145,42634.17219
6/21/2017 0:50,21.47,76.1,0.075,0.055,0.111,42341.72185
6/21/2017 1:00,21.35,76.4,0.076,0.062,0.115,41985.69536
6/21/2017 1:10,21.22,76.9,0.078,0.069,0.148,41833.11258
6/21/2017 1:20,21.07,77.3,0.075,0.077,0.093,41947.54967
6/21/2017 1:30,20.94,77.7,0.07,0.048,0.133,42265.43046
6/21/2017 1:40,20.81,78.3,0.073,0.073,0.111,42926.62252
6/21/2017 1:50,20.72,78.7,0.075,0.055,0.122,43511.52318
6/21/2017 2:00,20.64,79.0,0.076,0.059,0.126,44134.56954
6/21/2017 2:10,20.58,79.4,0.075,0.055,0.137,44083.70861
6/21/2017 2:20,20.51,79.8,0.078,0.051,0.145,43384.37086
6/21/2017 2:30,20.49,80.1,0.076,0.055,0.159,42723.17881
6/21/2017 2:40,20.45,80.2,0.077,0.051,0.141,41616.95364
6/21/2017 2:50,20.46,80.3,0.079,0.051,0.107,41222.78146
6/21/2017 3:00,20.43,80.4,0.077,0.055,0.133,40091.12583
6/21/2017 3:10,20.4,80.5,0.079,0.029,0.133,38845.03311
6/21/2017 3:20,20.41,80.6,0.077,0.055,0.133,37153.90728
6/21/2017 3:30,20.44,80.7,0.076,0.066,0.104,35259.33775
6/21/2017 3:40,20.37,80.8,0.078,0.066,0.145,34178.54305
6/21/2017 3:50,20.34,80.8,0.074,0.062,0.133,33352.05298
6/21/2017 4:00,20.34,80.9,0.074,0.037,0.115,32220.39735
6/21/2017 4:10,20.34,80.9,0.074,0.051,0.137,31559.2053
6/21/2017 4:20,20.35,80.8,0.075,0.069,0.122,30834.43709
6/21/2017 4:30,20.32,80.7,0.077,0.048,0.137,29753.64238
6/21/2017 4:40,20.3,80.9,0.077,0.062,0.119,28418.54305
6/21/2017 4:50,20.31,80.8,0.075,0.055,0.156,27503.04636
6/21/2017 5:00,20.33,80.8,0.076,0.073,0.159,26498.54305
6/21/2017 5:10,20.37,80.6,0.076,0.069,0.126,25633.90728
6/21/2017 5:20,20.4,80.2,0.074,0.051,0.122,25061.72185
6/21/2017 5:30,20.44,79.9,0.074,0.069,0.17,24591.25828
6/21/2017 5:40,20.43,79.7,0.074,0.212,0.23,24464.10596
