Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption
4/27/2017 0:00,14.43,71.8,0.081,0.033,0.182,28930.20452
4/27/2017 0:10,14.52,71.8,0.081,0.026,0.196,28012.57266
4/27/2017 0:20,14.67,70.8,0.08,0.029,0.193,27442.15285
4/27/2017 0:30,14.51,71.2,0.081,0.044,0.133,26970.93649
4/27/2017 0:40,14.21,71.8,0.082,0.026,0.167,26722.92788
4/27/2017 0:50,14.0,72.8,0.081,0.033,0.148,26202.1098
4/27/2017 1:00,13.85,73.8,0.08,0.015,0.189,25743.29386
4/27/2017 1:10,13.69,75.1,0.082,0.044,0.148,25408.48224
4/27/2017 1:20,13.53,76.3,0.082,0.029,0.156,25123.27234
4/27/2017 1:30,13.51,76.2,0.08,0.026,0.145,24813.26157
4/27/2017 1:40,13.34,76.8,0.085,0.026,0.245,24813.26157
4/27/2017 1:50,13.28,76.8,0.084,0.037,0.167,24590.05382
4/27/2017 2:00,13.35,76.8,0.083,0.048,0.13,24453.64909
4/27/2017 2:10,13.37,76.3,0.084,0.026,0.145,24205.64047
4/27/2017 2:20,13.27,76.2,0.08,0.037,0.093,24342.04521
4/27/2017 2:30,13.23,75.9,0.079,0.04,0.119,24205.64047
4/27/2017 2:40,13.23,75.2,0.082,0.04,0.196,24143.63832
4/27/2017 2:50,13.09,74.8,0.087,0.051,0.096,23957.63186
4/27/2017 3:00,13.11,74.8,0.082,0.04,0.137,24131.23789
4/27/2017 3:10,13.02,74.8,0.082,0.048,0.145,24180.83961
4/27/2017 3:20,12.59,76.1,0.079,0.037,0.133,24180.83961
4/27/2017 3:30,12.39,76.8,0.087,0.037,0.211,24205.64047
4/27/2017 3:40,12.2,77.6,0.082,0.037,0.159,24280.04306
4/27/2017 3:50,12.18,78.2,0.083,0.037,0.182,24627.25511
4/27/2017 4:00,12.14,78.6,0.084,0.048,0.185,25210.07535
4/27/2017 4:10,12.04,78.8,0.082,0.048,0.152,25024.06889
4/27/2017 4:20,12.11,78.0,0.08,0.04,0.152,24540.4521
4/27/2017 4:30,12.09,77.0,0.084,0.029,0.156,24354.44564
4/27/2017 4:40,11.95,77.0,0.084,0.037,0.137,24230.44133
4/27/2017 4:50,11.8,77.5,0.082,0.048,0.1,23846.02799
4/27/2017 5:00,11.7,78.4,0.08,0.037,0.163,23015.19914
