Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption
8/2/2017 0:00,26.19,84.3,4.911,0.08,0.122,36708.01332
8/2/2017 0:10,26.16,84.3,4.911,0.073,0.13,36062.33074
8/2/2017 0:20,26.16,84.4,4.908,0.066,0.122,34822.10877
8/2/2017 0:30,26.19,84.4,4.911,0.062,0.13,34208.39068
8/2/2017 0:40,26.16,84.4,4.911,0.088,0.122,33556.31521
8/2/2017 0:50,26.15,84.4,4.912,0.099,0.111,33108.81243
8/2/2017 1:00,26.17,84.4,4.907,0.051,0.144,32475.91565
8/2/2017 1:10,26.17,84.7,4.909,0.066,0.119,31932.51942
8/2/2017 1:20,26.14,84.9,4.908,0.055,0.156,31427.48058
8/2/2017 1:30,26.09,85.0,4.91,0.08,0.111,30979.9778
8/2/2017 1:40,26.02,85.4,4.91,0.099,0.133,30583.6182
8/2/2017 1:50,26.02,85.8,4.91,0.069,0.152,30270.36626
8/2/2017 2:00,26.02,86.8,4.908,0.08,0.1,29886.79245
8/2/2017 2:10,25.99,87.4,4.912,0.062,0.156,29842.04218
8/2/2017 2:20,25.94,87.8,4.913,0.08,0.148,29816.47059
8/2/2017 2:30,25.81,88.4,4.91,0.077,0.093,29400.9323
8/2/2017 2:40,25.68,88.9,4.913,0.084,0.152,28966.21532
8/2/2017 2:50,25.65,89.3,4.912,0.095,0.144,28870.32186
8/2/2017 3:00,25.56,89.6,4.907,0.088,0.159,28780.82131
8/2/2017 3:10,25.45,90.0,4.91,0.106,0.115,28825.57159
8/2/2017 3:20,25.37,90.5,4.908,0.08,0.13,28959.82242
8/2/2017 3:30,25.33,90.9,4.909,0.066,0.122,28800.0
8/2/2017 3:40,25.31,91.1,4.91,0.073,0.13,29196.3596
8/2/2017 3:50,25.27,91.4,4.911,0.08,0.13,29631.07658
8/2/2017 4:00,25.28,91.6,4.914,0.084,0.141,29100.46615
8/2/2017 4:10,25.29,91.8,4.912,0.077,0.122,28857.53607
8/2/2017 4:20,25.25,91.9,4.91,0.088,0.137,28557.06992
8/2/2017 4:30,25.23,92.1,4.911,0.102,0.089,28422.81909
8/2/2017 4:40,25.19,92.2,4.91,0.084,0.107,28077.60266
8/2/2017 4:50,25.21,92.3,4.91,0.099,0.085,26709.52275
8/2/2017 5:00,25.18,92.4,4.913,0.091,0.096,25680.26637
8/2/2017 5:10,25.16,92.5,4.912,0.099,0.119,24670.18868
8/2/2017 5:20,25.15,92.6,4.913,0.08,0.078,24056.47059
8/2/2017 5:30,25.15,92.7,4.911,0.106,0.037,23704.86127
8/2/2017 5:40,25.09,92.8,4.911,0.099,0.115,23487.50277
8/2/2017 5:50,25.11,92.9,4.914,0.095,0.096,23577.00333
8/2/2017 6:00,25.11,93.0,4.911,0.088,0.122,23787.96892
8/2/2017 6:10,25.05,93.0,4.909,0.161,0.115,24190.72142
8/2/2017 6:20,25.06,93.1,4.911,0.347,0.252,24606.25971
8/2/2017 6:30,25.07,93.1,4.908,1.218,0.967,24881.15427
8/2/2017 6:40,25.08,93.2,4.908,2.519,1.93,25347.83574
8/2/2017 6:50,25.07,93.2,4.91,5.177,3.964,25367.01443
8/2/2017 7:00,25.08,93.2,4.914,6.764,4.946,26287.59156
8/2/2017 7:10,25.07,93.3,4.912,6.614,5.035,27182.59711
8/2/2017 7:20,25.07,93.3,4.91,10.98,8.28,27968.92342
8/2/2017 7:30,25.07,93.4,4.908,15.44,11.33,28320.53274
8/2/2017 7:40,25.08,93.4,4.908,25.6,19.0,28831.96448
8/2/2017 7:50,25.1,93.4,4.906,39.28,29.35,29452.07547
8/2/2017 8:00,25.15,93.5,4.909,39.51,28.7,30372.65261
8/2/2017 8:10,25.16,93.5,4.909,43.64,31.83,30986.3707
8/2/2017 8:20,25.18,93.6,4.908,58.42,44.42,31600.08879
8/2/2017 8:30,25.23,93.5,4.91,57.65,46.27,32284.12875
8/2/2017 8:40,25.17,93.5,4.905,61.37,46.49,32891.45394
8/2/2017 8:50,25.18,93.6,4.91,52.07,39.39,33447.63596
8/2/2017 9:00,25.2,93.5,4.908,47.9,36.37,34106.10433
