Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption
8/23/2017 0:00,21.73,53.62,4.919,0.102,0.096,36490.65483
8/23/2017 0:10,21.74,53.88,4.919,0.08,0.1,36286.08213
8/23/2017 0:20,21.71,54.08,4.923,0.051,0.063,35480.57714
8/23/2017 0:30,21.7,54.58,4.917,0.077,0.126,34310.67703
8/23/2017 0:40,21.66,54.68,4.925,0.099,0.085,33639.42286
8/23/2017 0:50,21.72,54.75,4.923,0.058,0.085,32993.74029
8/23/2017 1:00,21.76,54.58,4.918,0.091,0.081,32303.30744
8/23/2017 1:10,21.69,55.35,4.919,0.091,0.119,31823.84018
8/23/2017 1:20,21.62,56.09,4.92,0.08,0.111,31171.76471
8/23/2017 1:30,21.59,56.59,4.925,0.117,0.074,30794.5838
8/23/2017 1:40,21.61,56.89,4.92,0.069,0.104,30404.61709
8/23/2017 1:50,21.57,57.12,4.922,0.073,0.081,30174.47281
8/23/2017 2:00,21.56,57.72,4.915,0.084,0.074,29605.50499
8/23/2017 2:10,21.56,57.49,4.92,0.084,0.137,29458.46837
8/23/2017 2:20,21.53,57.89,4.92,0.08,0.096,29215.53829
8/23/2017 2:30,21.5,57.92,4.921,0.08,0.085,29023.75139
8/23/2017 2:40,21.51,57.95,4.913,0.084,0.104,28729.67814
8/23/2017 2:50,21.43,57.95,4.917,0.069,0.107,28589.03441
8/23/2017 3:00,21.47,58.02,4.919,0.091,0.1,28768.03552
8/23/2017 3:10,21.43,57.62,4.921,0.099,0.059,28857.53607
8/23/2017 3:20,21.43,58.12,4.923,0.055,0.111,28652.96337
8/23/2017 3:30,21.27,59.32,4.917,0.073,0.096,28774.42841
8/23/2017 3:40,20.97,60.42,4.918,0.091,0.107,28908.67925
8/23/2017 3:50,20.87,60.59,4.918,0.091,0.122,28947.03663
8/23/2017 4:00,20.77,60.55,4.92,0.08,0.104,29202.7525
8/23/2017 4:10,20.73,60.82,4.925,0.069,0.133,29720.57714
8/23/2017 4:20,20.7,60.39,4.917,0.095,0.104,29733.36293
8/23/2017 4:30,20.53,61.29,4.917,0.069,0.107,29356.18202
8/23/2017 4:40,20.74,60.99,4.921,0.073,0.078,28825.57159
8/23/2017 4:50,21.06,59.65,4.919,0.091,0.096,28429.21199
8/23/2017 5:00,20.9,59.92,4.918,0.102,0.093,27904.99445
8/23/2017 5:10,20.57,60.69,4.919,0.102,0.074,26946.05993
8/23/2017 5:20,20.9,60.15,4.92,0.099,0.078,25769.76693
8/23/2017 5:30,21.16,58.22,4.921,0.077,0.074,25232.7636
8/23/2017 5:40,21.14,58.25,4.916,0.102,0.104,24561.50943
8/23/2017 5:50,21.13,58.12,4.917,0.069,0.093,24420.8657
8/23/2017 6:00,21.04,58.69,4.918,0.091,0.048,24158.75694
8/23/2017 6:10,20.9,59.35,4.918,0.102,0.096,24510.36626
8/23/2017 6:20,20.68,62.12,4.92,0.223,0.182,24804.43951
8/23/2017 6:30,19.67,63.99,4.919,1.104,0.911,25098.51276
8/23/2017 6:40,19.85,63.99,4.921,3.725,2.908,25392.58602
8/23/2017 6:50,20.15,62.32,4.916,11.01,7.82,25443.72919
8/23/2017 7:00,19.86,62.65,4.926,29.83,21.48,26178.91232
8/23/2017 7:10,20.16,62.59,4.92,57.36,21.45,26939.66704
8/23/2017 7:20,20.27,61.59,4.918,80.8,21.11,27125.06104
8/23/2017 7:30,20.2,61.95,4.921,106.5,23.55,28147.92453
8/23/2017 7:40,20.13,61.95,4.929,136.9,26.14,27009.9889
8/23/2017 7:50,20.37,61.45,4.921,171.8,28.7,28755.24972
8/23/2017 8:00,20.79,60.62,4.923,205.3,30.51,29317.82464
8/23/2017 8:10,21.53,57.42,4.919,238.7,32.0,30116.93674
8/23/2017 8:20,21.8,55.82,4.92,271.0,32.85,30832.94118
8/23/2017 8:30,21.84,56.22,4.917,304.6,33.49,31938.91232
8/23/2017 8:40,21.94,56.29,4.917,337.1,34.81,32258.55716
8/23/2017 8:50,22.03,56.12,4.921,370.1,35.83,32463.12986
8/23/2017 9:00,22.24,56.22,4.917,402.8,37.48,33255.84906
8/23/2017 9:10,22.38,57.79,4.92,431.4,38.52,33907.92453
8/23/2017 9:20,22.41,57.25,4.92,462.1,38.88,34681.46504
8/23/2017 9:30,22.6,55.95,4.917,492.6,38.85,34719.82242
8/23/2017 9:40,22.95,53.95,4.93,520.0,39.59,35742.6859
8/23/2017 9:50,23.5,53.32,4.926,548.8,40.83,36874.22863
8/23/2017 10:00,23.49,52.62,4.924,576.2,41.16,37078.80133
8/23/2017 10:10,23.67,51.25,4.92,602.6,42.45,37724.48391
8/23/2017 10:20,23.82,51.85,4.92,627.7,43.24,38152.80799
8/23/2017 10:30,23.96,52.52,4.919,651.4,44.82,38875.20533
8/23/2017 10:40,24.15,51.85,4.921,675.2,46.66,39207.63596
8/23/2017 10:50,24.34,50.42,4.924,696.9,48.07,39003.06326
8/23/2017 11:00,24.49,50.82,4.921,718.0,51.81,39092.56382
8/23/2017 11:10,24.6,51.32,4.921,734.0,55.21,39508.10211
8/23/2017 11:20,24.77,50.72,4.927,750.0,54.2,39731.8535
8/23/2017 11:30,24.95,49.68,4.919,773.0,60.22,40371.14317
8/23/2017 11:40,25.16,49.68,4.926,795.0,69.39,40313.6071
8/23/2017 11:50,25.31,50.12,4.926,806.0,70.6,40364.75028
8/23/2017 12:00,25.39,49.72,4.92,794.0,61.66,40511.7869
8/23/2017 12:10,25.63,49.42,4.915,819.0,63.35,40831.43174
8/23/2017 12:20,25.77,49.45,4.903,834.0,68.86,40914.5394
8/23/2017 12:30,25.78,49.82,4.902,859.0,96.4,40984.86127
8/23/2017 12:40,25.92,49.68,4.902,894.0,122.7,40754.71698
8/23/2017 12:50,25.94,48.12,4.904,699.3,118.6,40588.50166
