Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption
10/3/2017 0:00,21.88,61.42,4.925,0.099,0.085,30816.6302
10/3/2017 0:10,21.81,61.55,4.935,0.08,0.119,30457.41794
10/3/2017 0:20,21.97,61.02,4.926,0.11,0.093,29890.2407
10/3/2017 0:30,22.21,60.49,4.927,0.106,0.063,29423.89497
10/3/2017 0:40,22.1,61.22,4.924,0.102,0.096,28976.45514
10/3/2017 0:50,22.28,61.05,4.922,0.099,0.067,28749.58425
10/3/2017 1:00,22.2,60.55,4.919,0.117,0.096,28396.67396
10/3/2017 1:10,21.7,62.62,4.917,0.084,0.133,28050.06565
10/3/2017 1:20,21.14,63.59,4.92,0.084,0.1,27640.43764
10/3/2017 1:30,21.03,63.39,4.921,0.121,0.07,27753.87309
10/3/2017 1:40,21.22,61.95,4.922,0.088,0.096,27495.49234
10/3/2017 1:50,21.52,58.79,4.928,0.066,0.096,27356.84902
10/3/2017 2:00,21.58,56.95,4.92,0.121,0.085,27186.69584
10/3/2017 2:10,21.53,56.92,4.923,0.106,0.093,27148.88403
10/3/2017 2:20,20.56,59.82,4.918,0.084,0.122,26928.3151
10/3/2017 2:30,20.44,60.55,4.92,0.117,0.085,26732.95405
10/3/2017 2:40,20.91,60.12,4.922,0.102,0.078,26461.96937
10/3/2017 2:50,21.12,57.35,4.917,0.073,0.107,26348.53392
10/3/2017 3:00,20.84,57.62,4.929,0.095,0.074,26172.07877
10/3/2017 3:10,20.74,57.82,4.93,0.106,0.044,26354.83589
10/3/2017 3:20,20.15,60.92,4.933,0.132,0.082,26254.00438
10/3/2017 3:30,19.9,60.99,4.928,0.106,0.052,26153.17287
10/3/2017 3:40,19.96,59.95,4.928,0.077,0.111,26354.83589
10/3/2017 3:50,19.69,60.29,4.922,0.099,0.082,26109.05908
10/3/2017 4:00,19.64,60.55,4.929,0.11,0.078,26159.47484
10/3/2017 4:10,19.53,62.29,4.933,0.095,0.078,26121.66302
10/3/2017 4:20,19.2,62.39,4.924,0.099,0.063,26090.15317
10/3/2017 4:30,19.09,63.15,4.917,0.084,0.093,26178.38074
10/3/2017 4:40,19.08,63.52,4.919,0.102,0.089,26335.92998
10/3/2017 4:50,18.94,63.89,4.915,0.102,0.082,27325.33917
10/3/2017 5:00,18.94,63.85,4.917,0.077,0.096,27325.33917
10/3/2017 5:10,19.0,63.29,4.924,0.117,0.078,27312.73523
