Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption
5/15/2017 0:00,18.03,57.84,0.081,0.069,0.1,30417.83607
5/15/2017 0:10,17.75,59.14,0.081,0.08,0.074,29662.42623
5/15/2017 0:20,17.5,59.77,0.082,0.095,0.119,29070.68852
5/15/2017 0:30,17.44,60.17,0.081,0.095,0.104,28755.93443
5/15/2017 0:40,17.25,61.41,0.08,0.08,0.096,28416.0
5/15/2017 0:50,16.93,62.94,0.077,0.102,0.096,27937.57377
5/15/2017 1:00,16.74,63.54,0.082,0.088,0.107,27534.68852
5/15/2017 1:10,16.55,64.51,0.078,0.066,0.133,27005.90164
5/15/2017 1:20,16.26,65.61,0.081,0.08,0.126,26905.18033
5/15/2017 1:30,16.12,65.98,0.082,0.091,0.126,26603.01639
5/15/2017 1:40,16.04,66.04,0.082,0.08,0.104,26275.67213
5/15/2017 1:50,16.0,66.08,0.084,0.069,0.107,25885.37705
5/15/2017 2:00,15.97,66.01,0.082,0.088,0.133,25381.77049
5/15/2017 2:10,16.07,66.04,0.083,0.073,0.089,25230.68852
5/15/2017 2:20,15.74,66.94,0.077,0.077,0.115,25167.7377
5/15/2017 2:30,15.51,67.71,0.082,0.084,0.13,24815.21311
5/15/2017 2:40,15.31,69.15,0.073,0.062,0.115,24714.4918
5/15/2017 2:50,15.32,69.31,0.073,0.059,0.059,24852.98361
5/15/2017 3:00,15.13,70.2,0.072,0.095,0.107,25054.42623
5/15/2017 3:10,14.87,70.7,0.067,0.066,0.133,25293.63934
5/15/2017 3:20,14.79,71.1,0.072,0.08,0.07,25293.63934
5/15/2017 3:30,14.71,72.0,0.072,0.073,0.111,26049.04918
5/15/2017 3:40,14.81,72.0,0.074,0.084,0.115,26049.04918
5/15/2017 3:50,14.84,71.6,0.073,0.069,0.13,25444.72131
5/15/2017 4:00,14.68,71.9,0.072,0.084,0.096,25457.31148
5/15/2017 4:10,14.51,72.5,0.065,0.084,0.115,25054.42623
5/15/2017 4:20,14.44,73.2,0.069,0.073,0.104,24878.16393
5/15/2017 4:30,14.53,73.5,0.073,0.062,0.104,24727.08197
5/15/2017 4:40,14.76,72.8,0.069,0.077,0.096,24248.65574
5/15/2017 4:50,14.79,73.1,0.069,0.073,0.082,23329.57377
5/15/2017 5:00,15.68,74.5,0.072,0.062,0.104,21995.01639
5/15/2017 5:10,16.3,78.1,0.073,0.051,0.122,21365.5082
5/15/2017 5:20,17.04,80.4,0.07,0.069,0.115,21164.06557
5/15/2017 5:30,17.55,81.7,0.068,0.091,0.133,21151.47541
5/15/2017 5:40,17.6,82.6,0.072,0.066,0.141,21629.90164
5/15/2017 5:50,17.56,83.6,0.068,0.121,0.193,22272.0
5/15/2017 6:00,17.42,84.1,0.07,0.472,0.352,22977.04918
5/15/2017 6:10,17.32,84.2,0.07,1.364,1.093,23531.01639
5/15/2017 6:20,17.22,84.2,0.069,3.358,2.854,24110.16393
5/15/2017 6:30,17.1,83.9,0.07,7.61,6.697,24676.72131
5/15/2017 6:40,17.15,84.0,0.069,12.81,10.66,24626.36066
5/15/2017 6:50,17.17,83.9,2.972,20.46,17.16,24550.81967
5/15/2017 7:00,17.21,83.7,4.924,30.34,25.21,25281.04918
5/15/2017 7:10,17.29,83.6,4.923,40.37,33.66,25772.06557
5/15/2017 7:20,17.29,82.9,4.928,52.44,43.42,26212.72131
5/15/2017 7:30,17.43,82.2,4.918,54.68,45.86,26326.03279
5/15/2017 7:40,17.54,81.6,4.918,76.3,62.59,26640.78689
5/15/2017 7:50,17.61,80.7,4.917,84.3,71.6,26917.77049
5/15/2017 8:00,17.7,80.0,4.918,95.2,80.6,27761.31148
5/15/2017 8:10,17.81,79.2,4.131,82.5,69.67,28831.47541
5/15/2017 8:20,18.04,78.5,4.92,151.9,127.0,29549.11475
5/15/2017 8:30,18.21,77.2,4.918,186.5,156.3,29939.40984
5/15/2017 8:40,18.4,76.1,4.916,169.4,142.2,30216.39344
5/15/2017 8:50,18.7,75.1,4.922,176.2,152.5,30417.83607
5/15/2017 9:00,19.05,74.3,4.922,297.2,253.2,30820.72131
5/15/2017 9:10,19.36,72.9,4.92,326.5,273.2,31173.2459
5/15/2017 9:20,19.6,71.6,4.916,500.5,438.0,32092.32787
5/15/2017 9:30,19.67,69.96,4.919,362.7,309.8,32809.96721
5/15/2017 9:40,19.93,69.89,4.922,592.3,541.6,32961.04918
5/15/2017 9:50,20.11,68.82,4.921,601.2,548.0,33401.70492
5/15/2017 10:00,20.41,67.39,4.923,485.6,433.7,33754.22951
5/15/2017 10:10,20.51,67.42,4.92,674.3,635.9,33842.36066
5/15/2017 10:20,20.57,67.76,4.923,655.7,616.3,34081.57377
5/15/2017 10:30,20.79,67.36,4.921,722.0,644.2,34220.06557
5/15/2017 10:40,20.76,67.56,4.919,800.0,705.0,34408.91803
5/15/2017 10:50,20.78,67.36,4.927,805.0,621.0,34711.08197
5/15/2017 11:00,20.87,67.69,4.926,832.0,456.3,34836.98361
5/15/2017 11:10,20.98,67.5,4.925,845.0,276.3,35202.09836
5/15/2017 11:20,20.91,67.92,4.923,863.0,190.9,35491.67213
5/15/2017 11:30,21.05,68.29,4.925,875.0,157.7,35743.47541
5/15/2017 11:40,20.83,68.59,4.924,853.0,155.9,36070.81967
5/15/2017 11:50,20.78,68.86,4.924,884.0,177.2,36133.77049
5/15/2017 12:00,20.84,69.16,4.923,899.0,267.0,35919.7377
