Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption
6/25/2017 0:00,21.6,80.7,4.915,0.055,0.133,44350.72848
6/25/2017 0:10,21.54,80.4,4.916,0.059,0.13,43918.4106
6/25/2017 0:20,21.49,79.9,4.919,0.055,0.119,43397.08609
6/25/2017 0:30,21.5,79.4,4.916,0.077,0.126,42939.33775
6/25/2017 0:40,21.5,79.0,4.921,0.073,0.104,42532.45033
6/25/2017 0:50,21.53,78.7,4.918,0.062,0.122,42252.71523
6/25/2017 1:00,21.53,78.5,4.915,0.069,0.119,42074.70199
6/25/2017 1:10,21.55,78.1,4.915,0.066,0.148,41782.25166
6/25/2017 1:20,21.59,77.7,4.919,0.066,0.141,41629.66887
6/25/2017 1:30,21.6,78.0,4.917,0.084,0.159,41858.54305
6/25/2017 1:40,21.54,78.2,4.918,0.066,0.145,42189.13907
6/25/2017 1:50,21.47,78.0,4.92,0.051,0.119,40854.03974
6/25/2017 2:00,21.42,77.5,4.918,0.066,0.115,41337.21854
6/25/2017 2:10,21.44,77.2,4.918,0.073,0.185,41502.51656
6/25/2017 2:20,21.51,77.3,4.917,0.044,0.145,41006.62252
6/25/2017 2:30,21.45,77.3,4.917,0.059,0.1,40498.01325
6/25/2017 2:40,21.41,77.2,4.915,0.033,0.17,40332.71523
6/25/2017 2:50,21.17,77.6,4.917,0.066,0.119,39315.49669
6/25/2017 3:00,20.84,78.8,4.914,0.059,0.141,38349.13907
6/25/2017 3:10,20.67,79.3,4.92,0.073,0.107,37408.21192
6/25/2017 3:20,20.62,79.3,4.919,0.059,0.137,35348.34437
6/25/2017 3:30,20.49,79.9,4.915,0.066,0.104,34229.40397
6/25/2017 3:40,20.37,80.2,4.917,0.051,0.148,33161.3245
6/25/2017 3:50,20.25,80.7,4.918,0.059,0.082,31737.21854
6/25/2017 4:00,20.08,81.2,4.918,0.051,0.163,30859.86755
6/25/2017 4:10,19.91,81.9,4.918,0.069,0.085,30338.54305
6/25/2017 4:20,19.87,82.3,4.917,0.059,0.104,29575.62914
6/25/2017 4:30,19.91,82.5,4.919,0.044,0.185,28278.6755
6/25/2017 4:40,19.84,82.5,4.914,0.066,0.13,26523.97351
6/25/2017 4:50,19.86,82.9,4.916,0.048,0.145,25443.17881
6/25/2017 5:00,19.9,82.6,4.922,0.08,0.107,24400.5298
6/25/2017 5:10,19.89,82.7,4.914,0.073,0.156,24146.22517
6/25/2017 5:20,19.84,82.8,4.916,0.055,0.133,23650.33113
6/25/2017 5:30,19.94,82.7,4.917,0.055,0.148,23243.44371
6/25/2017 5:40,20.0,81.9,4.915,0.146,0.182,22963.70861
6/25/2017 5:50,20.01,81.6,4.914,0.523,0.497,22989.13907
6/25/2017 6:00,19.99,81.6,4.92,1.569,1.186,22404.23841
6/25/2017 6:10,20.03,81.6,4.919,4.213,3.376,22582.25166
6/25/2017 6:20,20.02,81.1,4.915,8.56,7.04,22633.11258
6/25/2017 6:30,19.98,81.1,4.92,15.64,11.4,22760.2649
6/25/2017 6:40,20.01,81.1,4.915,25.91,19.04,22900.13245
6/25/2017 6:50,20.08,81.0,4.917,34.83,25.8,23116.29139
6/25/2017 7:00,20.22,80.9,4.92,51.31,39.79,23154.43709
