Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption
2/17/2017 0:00,13.2,55.27,0.084,0.051,0.115,29672.54237
2/17/2017 0:10,13.14,56.38,0.081,0.088,0.104,28702.37288
2/17/2017 0:20,13.07,56.54,0.078,0.066,0.159,28006.77966
2/17/2017 0:30,13.15,56.84,0.083,0.07,0.119,27610.16949
2/17/2017 0:40,13.12,57.81,0.08,0.062,0.134,26890.16949
2/17/2017 0:50,12.98,58.34,0.082,0.059,0.126,26273.89831
2/17/2017 1:00,12.9,58.31,0.08,0.04,0.159,25858.98305
2/17/2017 1:10,12.94,58.01,0.081,0.055,0.115,25376.94915
2/17/2017 1:20,12.95,57.91,0.079,0.051,0.104,24614.23729
2/17/2017 1:30,13.0,57.04,0.08,0.077,0.137,24351.86441
2/17/2017 1:40,12.96,56.94,0.081,0.084,0.096,24406.77966
2/17/2017 1:50,13.02,57.04,0.081,0.081,0.096,24083.38983
2/17/2017 2:00,13.03,56.51,0.083,0.059,0.093,23760.0
2/17/2017 2:10,13.01,57.21,0.083,0.084,0.1,23674.57627
2/17/2017 2:20,12.99,57.51,0.084,0.059,0.122,23064.40678
2/17/2017 2:30,12.92,58.51,0.082,0.062,0.108,22759.32203
2/17/2017 2:40,12.96,58.38,0.082,0.055,0.082,22576.27119
2/17/2017 2:50,13.06,58.38,0.083,0.066,0.089,22472.54237
2/17/2017 3:00,12.96,58.48,0.081,0.066,0.126,22387.11864
2/17/2017 3:10,13.0,58.48,0.081,0.055,0.085,22423.72881
2/17/2017 3:20,13.26,58.04,0.082,0.088,0.085,22466.44068
2/17/2017 3:30,13.31,57.31,0.079,0.077,0.13,22161.35593
2/17/2017 3:40,13.42,57.11,0.083,0.048,0.141,22008.81356
2/17/2017 3:50,13.5,57.11,0.082,0.048,0.122,22173.55932
2/17/2017 4:00,13.51,57.41,0.081,0.07,0.108,22228.47458
2/17/2017 4:10,13.34,58.14,0.086,0.04,0.085,22124.74576
2/17/2017 4:20,13.23,59.45,0.09,0.048,0.1,22307.79661
2/17/2017 4:30,13.46,59.25,0.082,0.055,0.134,22484.74576
2/17/2017 4:40,13.49,58.88,0.082,0.059,0.115,22472.54237
2/17/2017 4:50,13.44,61.28,0.081,0.048,0.152,22728.81356
2/17/2017 5:00,13.36,62.15,0.078,0.07,0.134,22960.67797
2/17/2017 5:10,13.44,62.69,0.08,0.033,0.156,22905.76271
2/17/2017 5:20,13.51,63.19,0.085,0.048,0.126,22747.11864
2/17/2017 5:30,13.23,67.46,0.082,0.073,0.171,23534.23729
2/17/2017 5:40,12.83,70.5,0.087,0.062,0.119,24602.0339
2/17/2017 5:50,11.64,79.3,0.091,0.091,0.122,24449.49153
2/17/2017 6:00,11.22,81.4,0.079,0.055,0.104,24144.40678
2/17/2017 6:10,11.39,82.1,0.083,0.084,0.115,24290.84746
2/17/2017 6:20,11.41,82.0,0.081,0.088,0.148,24437.28814
2/17/2017 6:30,11.44,80.7,0.085,0.07,0.189,24022.37288
2/17/2017 6:40,11.48,78.5,0.081,0.051,0.145,23796.61017
2/17/2017 6:50,11.5,76.7,0.079,0.081,0.13,23503.72881
2/17/2017 7:00,11.49,75.8,0.08,0.044,0.126,23662.37288
2/17/2017 7:10,11.49,74.2,0.082,0.099,0.111,24376.27119
2/17/2017 7:20,11.31,74.5,0.077,0.048,0.145,24833.89831
2/17/2017 7:30,11.28,74.4,0.079,0.066,0.185,24565.42373
2/17/2017 7:40,11.23,75.2,0.087,0.113,0.197,24321.35593
2/17/2017 7:50,10.62,75.7,0.086,0.285,0.349,24242.0339
2/17/2017 8:00,10.1,76.7,0.08,0.637,0.701,24370.16949
2/17/2017 8:10,10.35,75.9,0.079,0.948,0.957,24931.52542
2/17/2017 8:20,10.56,71.2,0.082,2.258,2.307,25920.0
2/17/2017 8:30,10.7,71.6,0.087,9.84,9.89,26505.76271
2/17/2017 8:40,10.58,74.4,0.087,11.13,11.18,26890.16949
2/17/2017 8:50,10.63,74.9,0.081,20.58,19.72,27408.81356
2/17/2017 9:00,10.68,74.6,0.083,39.98,37.51,27884.74576
2/17/2017 9:10,10.66,74.2,0.085,59.41,57.1,28378.98305
2/17/2017 9:20,10.61,73.0,0.087,82.3,81.2,29025.76271
2/17/2017 9:30,10.62,71.3,0.09,88.5,88.0,29507.79661
2/17/2017 9:40,10.69,70.3,0.084,102.6,99.2,30191.18644
2/17/2017 9:50,10.94,69.78,0.086,287.9,282.9,30825.76271
2/17/2017 10:00,11.59,68.77,0.085,432.1,436.2,31313.89831
2/17/2017 10:10,11.56,65.84,0.087,118.1,115.3,31747.11864
2/17/2017 10:20,11.31,66.27,0.093,121.4,122.3,31741.01695
2/17/2017 10:30,11.2,65.27,0.085,158.7,152.3,32168.13559
2/17/2017 10:40,11.26,65.34,0.085,223.9,218.3,32570.84746
2/17/2017 10:50,11.41,65.27,0.086,441.2,431.4,33449.49153
2/17/2017 11:00,11.4,66.04,0.084,347.6,339.1,33760.67797
2/17/2017 11:10,11.24,66.11,0.083,273.2,258.4,34016.94915
2/17/2017 11:20,10.96,66.14,0.092,249.9,239.7,34322.0339
2/17/2017 11:30,11.17,66.84,0.083,420.8,395.5,34425.76271
2/17/2017 11:40,11.45,66.68,0.085,387.3,354.3,34804.0678
2/17/2017 11:50,11.54,65.84,0.084,471.6,425.6,34755.25424
2/17/2017 12:00,11.64,66.21,0.082,486.9,429.7,34108.47458
2/17/2017 12:10,11.88,66.37,0.091,346.2,330.3,34254.91525
2/17/2017 12:20,11.78,65.21,0.089,377.0,359.7,34175.59322
2/17/2017 12:30,11.62,63.97,0.086,297.9,295.5,33833.89831
2/17/2017 12:40,11.59,62.6,0.085,236.4,233.9,33492.20339
2/17/2017 12:50,11.6,61.23,0.085,187.4,185.1,33357.9661
2/17/2017 13:00,11.61,59.57,0.084,134.7,134.1,33278.64407
2/17/2017 13:10,11.63,60.53,0.086,126.9,127.5,33589.83051
2/17/2017 13:20,11.75,62.97,0.086,69.73,69.9,34084.0678
2/17/2017 13:30,11.51,71.4,0.077,69.8,70.3,34938.30508
2/17/2017 13:40,10.38,76.5,0.076,79.0,79.0,34651.52542
2/17/2017 13:50,9.69,78.8,0.078,131.8,130.7,34730.84746
2/17/2017 14:00,9.56,81.0,0.076,197.0,194.4,34865.08475
2/17/2017 14:10,9.84,82.2,0.073,255.2,254.9,34926.10169
2/17/2017 14:20,10.06,82.4,0.073,207.9,205.3,34376.94915
2/17/2017 14:30,10.05,82.2,0.074,132.6,132.2,34230.50847
2/17/2017 14:40,9.88,81.7,0.073,97.5,100.6,34364.74576
2/17/2017 14:50,9.76,80.7,0.075,129.4,128.7,34462.37288
2/17/2017 15:00,9.83,81.6,0.075,155.5,155.8,34230.50847
2/17/2017 15:10,10.0,82.2,0.08,164.3,165.3,33785.08475
2/17/2017 15:20,9.83,81.6,0.077,67.34,67.74,34071.86441
2/17/2017 15:30,9.92,82.1,0.084,40.9,40.91,34254.91525
