Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption
7/3/2017 0:00,24.23,84.4,4.915,0.08,0.1,35682.65781
7/3/2017 0:10,24.25,84.8,4.914,0.055,0.17,35140.46512
7/3/2017 0:20,24.15,85.3,4.917,0.095,0.126,33813.68771
7/3/2017 0:30,24.08,85.8,4.915,0.084,0.1,33080.13289
7/3/2017 0:40,24.09,86.0,4.918,0.062,0.144,32321.06312
7/3/2017 0:50,23.98,86.2,4.916,0.077,0.148,31644.91694
7/3/2017 1:00,23.94,86.3,4.913,0.066,0.141,30994.28571
7/3/2017 1:10,23.85,86.2,4.914,0.069,0.119,30649.83389
7/3/2017 1:20,23.78,86.0,4.918,0.059,0.159,30082.12625
7/3/2017 1:30,23.92,85.8,4.914,0.095,0.133,29603.72093
7/3/2017 1:40,23.87,85.7,4.916,0.062,0.096,29335.81395
7/3/2017 1:50,23.87,85.9,4.918,0.088,0.107,29425.11628
7/3/2017 2:00,23.94,86.0,4.915,0.08,0.137,29144.45183
7/3/2017 2:10,23.96,86.3,4.915,0.059,0.13,28685.18272
7/3/2017 2:20,23.88,86.5,4.916,0.059,0.17,28583.12292
7/3/2017 2:30,23.78,86.6,4.914,0.066,0.156,28640.53156
7/3/2017 2:40,23.83,86.6,4.918,0.073,0.137,28506.57807
7/3/2017 2:50,23.83,86.4,4.916,0.091,0.148,28372.62458
7/3/2017 3:00,23.75,86.1,4.915,0.099,0.133,28296.07973
7/3/2017 3:10,23.7,85.7,4.917,0.091,0.104,28417.27575
7/3/2017 3:20,23.83,85.1,4.916,0.059,0.089,28615.01661
7/3/2017 3:30,23.91,84.4,4.917,0.066,0.126,27875.08306
7/3/2017 3:40,24.04,84.1,4.915,0.055,0.193,27568.90365
7/3/2017 3:50,24.09,83.5,4.918,0.08,0.093,27237.2093
7/3/2017 4:00,24.14,83.2,4.916,0.051,0.137,27052.22591
7/3/2017 4:10,24.16,83.4,4.915,0.066,0.178,26841.72757
7/3/2017 4:20,24.1,83.6,4.915,0.069,0.141,26663.12292
7/3/2017 4:30,24.17,84.1,4.917,0.04,0.137,25591.49502
7/3/2017 4:40,24.09,85.0,4.917,0.055,0.107,24532.62458
7/3/2017 4:50,23.99,85.5,4.917,0.066,0.111,23869.23588
7/3/2017 5:00,23.9,85.9,4.917,0.077,0.104,22988.9701
7/3/2017 5:10,23.86,86.4,4.916,0.069,0.111,22485.04983
7/3/2017 5:20,23.91,86.7,4.915,0.051,0.119,22191.62791
7/3/2017 5:30,23.88,86.9,4.914,0.04,0.17,22057.67442
7/3/2017 5:40,23.84,87.0,4.913,0.08,0.159,22172.49169
7/3/2017 5:50,23.79,87.0,4.912,0.344,0.363,22331.96013
7/3/2017 6:00,23.64,87.1,4.918,1.481,1.219,22459.53488
7/3/2017 6:10,23.55,87.2,4.915,4.768,3.612,22701.92691
7/3/2017 6:20,23.59,87.2,4.916,14.28,11.3,22861.39535
7/3/2017 6:30,23.64,87.4,4.912,22.9,17.7,23193.0897
7/3/2017 6:40,23.71,87.5,4.912,34.85,29.25,23505.64784
7/3/2017 6:50,23.58,87.4,4.913,55.24,44.68,23894.75083
7/3/2017 7:00,23.41,87.4,4.917,80.2,65.73,24609.16944
7/3/2017 7:10,23.8,87.3,4.915,103.1,84.1,25074.81728
7/3/2017 7:20,23.89,86.9,4.913,106.1,88.1,23524.78405
7/3/2017 7:30,23.86,86.7,4.913,120.6,98.3,22236.27907
7/3/2017 7:40,23.8,86.5,4.913,146.5,116.5,22440.39867
7/3/2017 7:50,23.73,85.2,4.914,125.1,99.6,23027.24252
7/3/2017 8:00,23.89,84.2,4.916,131.5,100.0,23467.37542
7/3/2017 8:10,24.06,83.4,4.916,131.0,102.8,23996.81063
7/3/2017 8:20,24.13,82.8,4.915,96.8,76.1,24609.16944
7/3/2017 8:30,24.31,82.2,4.916,95.1,73.3,25234.28571
7/3/2017 8:40,24.48,81.9,4.916,121.1,95.8,26950.16611
7/3/2017 8:50,24.5,81.8,4.917,160.7,123.2,29220.99668
7/3/2017 9:00,24.47,81.8,4.916,164.2,128.5,30152.29236
7/3/2017 9:10,24.56,81.5,4.918,309.5,240.0,30681.72757
7/3/2017 9:20,24.76,80.8,4.916,346.4,267.5,31000.66445
7/3/2017 9:30,24.78,80.5,4.918,300.3,209.5,31772.49169
7/3/2017 9:40,24.77,80.2,4.921,407.8,261.3,32352.95681
7/3/2017 9:50,25.04,79.7,4.917,449.1,284.2,32652.75748
7/3/2017 10:00,25.23,77.4,4.917,344.2,229.1,33233.22259
7/3/2017 10:10,25.33,75.6,4.92,301.4,234.3,33660.59801
7/3/2017 10:20,25.31,76.1,4.919,204.5,160.8,34317.60797
