Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption
12/6/2017 0:00,10.12,70.3,0.086,0.07,0.1,26415.20913
12/6/2017 0:10,10.02,70.9,0.088,0.051,0.089,25673.0038
12/6/2017 0:20,9.79,71.6,0.086,0.051,0.145,25466.1597
12/6/2017 0:30,9.09,74.7,0.087,0.037,0.13,25076.80608
12/6/2017 0:40,8.7,76.2,0.084,0.033,0.163,24328.51711
12/6/2017 0:50,8.84,76.1,0.085,0.033,0.137,24231.17871
12/6/2017 1:00,8.75,75.1,0.083,0.055,0.152,23799.23954
12/6/2017 1:10,8.73,74.9,0.085,0.088,0.104,23452.47148
12/6/2017 1:20,8.67,74.9,0.083,0.062,0.096,23008.36502
12/6/2017 1:30,8.51,76.1,0.086,0.077,0.096,22904.94297
12/6/2017 1:40,8.38,77.7,0.087,0.059,0.137,22704.18251
12/6/2017 1:50,8.25,78.1,0.084,0.055,0.096,22424.3346
12/6/2017 2:00,8.1,78.0,0.082,0.059,0.119,22229.65779
12/6/2017 2:10,7.74,79.0,0.08,0.055,0.119,21919.39163
12/6/2017 2:20,7.67,79.2,0.084,0.04,0.152,21548.28897
12/6/2017 2:30,7.56,78.7,0.082,0.062,0.145,21651.71103
12/6/2017 2:40,7.49,79.8,0.082,0.07,0.126,21420.53232
12/6/2017 2:50,7.61,80.2,0.084,0.059,0.137,21371.86312
12/6/2017 3:00,7.69,80.0,0.081,0.059,0.13,21128.51711
12/6/2017 3:10,7.38,79.4,0.087,0.077,0.152,21219.77186
12/6/2017 3:20,6.978,80.4,0.083,0.07,0.156,21104.18251
12/6/2017 3:30,6.793,80.7,0.083,0.04,0.156,21049.42966
12/6/2017 3:40,6.953,80.6,0.083,0.07,0.119,21116.34981
12/6/2017 3:50,6.857,79.4,0.082,0.081,0.111,21177.18631
12/6/2017 4:00,7.2,78.8,0.085,0.037,0.1,21225.85551
12/6/2017 4:10,7.44,76.8,0.084,0.037,0.122,21158.93536
12/6/2017 4:20,7.45,76.7,0.082,0.066,0.115,21244.10646
12/6/2017 4:30,7.5,74.7,0.083,0.07,0.13,21213.68821
12/6/2017 4:40,7.74,74.4,0.083,0.059,0.13,21286.69202
12/6/2017 4:50,7.73,71.0,0.084,0.044,0.137,21511.78707
12/6/2017 5:00,7.65,71.4,0.085,0.062,0.119,21779.46768
12/6/2017 5:10,7.48,72.9,0.082,0.055,0.082,21785.55133
12/6/2017 5:20,7.48,73.3,0.084,0.048,0.145,21736.88213
12/6/2017 5:30,7.47,72.9,0.081,0.066,0.111,22022.81369
12/6/2017 5:40,7.76,72.2,0.083,0.077,0.108,22831.93916
12/6/2017 5:50,7.79,69.83,0.083,0.055,0.104,22692.01521
12/6/2017 6:00,7.22,75.1,0.084,0.066,0.1,22600.76046
12/6/2017 6:10,6.526,78.3,0.083,0.073,0.126,22892.77567
12/6/2017 6:20,6.47,80.3,0.082,0.073,0.104,23190.87452
12/6/2017 6:30,6.572,80.9,0.082,0.062,0.089,23245.62738
12/6/2017 6:40,6.523,81.3,0.084,0.07,0.108,22594.67681
12/6/2017 6:50,6.315,81.6,0.085,0.055,0.085,21870.72243
12/6/2017 7:00,6.078,82.4,0.084,0.055,0.145,22071.48289
12/6/2017 7:10,5.969,82.6,0.083,0.077,0.108,22223.57414
12/6/2017 7:20,5.953,82.7,0.08,0.059,0.159,22533.8403
12/6/2017 7:30,5.851,82.8,2.766,0.066,0.089,22807.60456
12/6/2017 7:40,5.951,82.6,4.917,0.102,0.163,22582.50951
12/6/2017 7:50,5.843,83.7,4.917,0.183,0.256,22430.41825
12/6/2017 8:00,5.701,84.2,4.917,0.816,0.749,22911.02662
12/6/2017 8:10,5.581,84.3,4.913,2.068,2.014,23683.65019
12/6/2017 8:20,5.604,84.2,4.915,4.454,4.08,24395.43726
12/6/2017 8:30,5.664,84.7,4.919,9.63,8.05,25009.88593
