Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption
7/19/2017 0:00,25.94,44.38,4.914,0.066,0.122,36767.04319
7/19/2017 0:10,25.8,43.98,4.918,0.077,0.144,35740.06645
7/19/2017 0:20,25.64,45.45,4.916,0.091,0.133,35874.01993
7/19/2017 0:30,25.36,48.42,4.915,0.091,0.115,35395.61462
7/19/2017 0:40,25.08,50.95,4.916,0.08,0.107,34859.80066
7/19/2017 0:50,24.72,53.49,4.913,0.08,0.126,34068.83721
7/19/2017 1:00,24.43,52.69,4.912,0.084,0.078,33564.91694
7/19/2017 1:10,24.29,51.92,4.916,0.102,0.107,32997.2093
7/19/2017 1:20,24.09,51.92,4.916,0.113,0.104,32537.9402
7/19/2017 1:30,23.91,53.62,4.91,0.095,0.137,32027.6412
7/19/2017 1:40,23.74,53.09,4.915,0.099,0.137,31798.00664
7/19/2017 1:50,23.6,52.39,4.917,0.106,0.089,31383.3887
7/19/2017 2:00,23.58,51.92,4.913,0.088,0.13,31026.1794
7/19/2017 2:10,23.66,50.89,4.915,0.073,0.137,30668.9701
7/19/2017 2:20,23.6,50.39,4.917,0.08,0.148,30381.92691
7/19/2017 2:30,23.47,51.22,4.916,0.102,0.107,29929.03654
7/19/2017 2:40,23.2,52.09,4.916,0.051,0.13,29884.38538
7/19/2017 2:50,22.98,52.09,4.919,0.099,0.13,30388.30565
7/19/2017 3:00,22.91,51.79,4.917,0.102,0.133,30522.25914
7/19/2017 3:10,22.74,52.42,4.918,0.091,0.126,30228.83721
7/19/2017 3:20,22.78,52.09,4.917,0.077,0.096,30190.56478
7/19/2017 3:30,23.12,50.99,4.915,0.095,0.137,30828.43854
7/19/2017 3:40,22.86,51.65,4.916,0.088,0.1,30834.81728
7/19/2017 3:50,22.5,52.66,4.919,0.091,0.111,30260.7309
7/19/2017 4:00,22.31,52.96,4.916,0.08,0.119,29871.62791
7/19/2017 4:10,22.54,51.72,4.916,0.084,0.137,29603.72093
7/19/2017 4:20,22.72,51.66,4.916,0.091,0.107,29514.4186
7/19/2017 4:30,22.94,49.95,4.916,0.084,0.133,29036.01329
7/19/2017 4:40,22.69,50.65,4.919,0.077,0.082,28111.09635
7/19/2017 4:50,22.66,50.72,4.919,0.088,0.119,26567.44186
7/19/2017 5:00,22.77,50.36,4.919,0.08,0.156,25770.09967
7/19/2017 5:10,22.79,49.79,4.918,0.106,0.107,25329.96678
7/19/2017 5:20,23.16,48.92,4.914,0.073,0.115,25011.0299
7/19/2017 5:30,22.85,49.96,4.919,0.084,0.1,24736.74419
