Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption
5/26/2017 0:00,16.4,88.1,4.916,0.062,0.133,35000.65574
5/26/2017 0:10,16.42,88.3,4.921,0.059,0.122,34194.88525
5/26/2017 0:20,16.37,88.3,4.919,0.055,0.174,33300.98361
5/26/2017 0:30,16.38,88.9,4.92,0.048,0.133,32457.44262
5/26/2017 0:40,16.32,88.8,4.921,0.055,0.133,31739.80328
5/26/2017 0:50,16.32,89.1,4.919,0.051,0.104,30845.90164
5/26/2017 1:00,16.17,89.0,4.916,0.037,0.133,29964.59016
5/26/2017 1:10,15.94,89.1,4.921,0.051,0.133,29486.16393
5/26/2017 1:20,15.94,89.3,4.922,0.07,0.13,28919.60656
5/26/2017 1:30,15.85,89.3,4.919,0.055,0.145,28378.22951
5/26/2017 1:40,15.69,89.6,4.918,0.048,0.156,28290.09836
5/26/2017 1:50,15.6,89.8,4.92,0.062,0.133,28101.2459
5/26/2017 2:00,15.54,89.8,4.917,0.062,0.13,27710.95082
5/26/2017 2:10,15.48,89.8,4.919,0.073,0.074,27358.42623
5/26/2017 2:20,15.51,90.0,4.922,0.037,0.133,27169.57377
5/26/2017 2:30,15.54,90.2,4.918,0.048,0.115,26829.63934
5/26/2017 2:40,15.67,90.3,4.92,0.077,0.13,26678.55738
5/26/2017 2:50,15.84,90.8,4.919,0.062,0.122,26615.60656
5/26/2017 3:00,16.08,90.8,4.919,0.048,0.115,26489.70492
5/26/2017 3:10,16.11,90.5,4.915,0.029,0.174,26388.98361
5/26/2017 3:20,16.1,90.7,4.916,0.04,0.159,26955.54098
5/26/2017 3:30,16.22,91.0,4.915,0.055,0.133,26678.55738
5/26/2017 3:40,16.24,90.9,4.917,0.062,0.159,26414.16393
5/26/2017 3:50,16.24,90.9,4.917,0.037,0.178,26237.90164
5/26/2017 4:00,16.18,91.0,4.918,0.044,0.163,26099.40984
5/26/2017 4:10,16.27,91.3,4.916,0.044,0.148,25935.7377
5/26/2017 4:20,16.33,91.1,4.917,0.04,0.145,25520.2623
5/26/2017 4:30,16.37,91.1,4.916,0.062,0.145,25155.14754
5/26/2017 4:40,16.32,91.1,4.917,0.048,0.163,24147.93443
5/26/2017 4:50,16.27,91.1,4.918,0.04,0.1,22851.14754
5/26/2017 5:00,16.28,91.2,4.92,0.051,0.137,22133.5082
5/26/2017 5:10,16.3,91.2,4.917,0.051,0.163,21592.13115
5/26/2017 5:20,16.35,91.1,4.915,0.048,0.2,20987.80328
5/26/2017 5:30,16.38,91.1,4.915,0.051,0.174,20584.91803
5/26/2017 5:40,16.36,90.9,4.916,0.106,0.174,20471.60656
5/26/2017 5:50,16.45,90.8,4.917,0.501,0.415,20748.59016
5/26/2017 6:00,16.46,90.5,4.921,1.928,1.638,21088.52459
5/26/2017 6:10,16.35,90.4,4.918,4.726,3.896,21252.19672
5/26/2017 6:20,16.41,90.3,4.916,9.59,8.49,21441.04918
5/26/2017 6:30,16.41,90.0,4.917,19.18,15.83,21692.85246
5/26/2017 6:40,16.43,89.9,4.915,28.27,22.9,22158.68852
5/26/2017 6:50,16.53,89.8,4.917,41.02,33.86,22775.60656
5/26/2017 7:00,16.65,89.7,4.916,56.54,45.85,23543.60656
5/26/2017 7:10,16.75,89.6,4.921,74.6,61.84,24525.63934
5/26/2017 7:20,16.81,89.6,4.918,82.7,67.09,25293.63934
5/26/2017 7:30,16.98,89.6,4.918,95.8,78.8,25432.13115
5/26/2017 7:40,17.11,89.4,4.916,105.3,87.2,25671.34426
5/26/2017 7:50,17.23,89.5,4.92,128.7,108.1,26124.59016
5/26/2017 8:00,17.37,89.3,4.926,128.7,105.4,26615.60656
5/26/2017 8:10,17.37,89.0,4.918,146.1,118.7,27119.21311
5/26/2017 8:20,17.54,88.9,4.917,256.0,223.1,27685.77049
5/26/2017 8:30,17.62,88.7,4.923,258.4,212.4,28416.0
5/26/2017 8:40,17.81,88.1,4.919,384.6,337.3,28919.60656
5/26/2017 8:50,18.24,87.6,4.923,335.0,282.8,29725.37705
5/26/2017 9:00,18.45,86.6,4.92,412.7,380.7,30518.55738
5/26/2017 9:10,18.7,85.6,4.921,444.5,393.8,30732.59016
5/26/2017 9:20,18.93,84.6,4.921,595.1,576.4,31211.01639
5/26/2017 9:30,19.26,82.5,4.917,607.2,599.6,31827.93443
5/26/2017 9:40,19.51,80.3,4.921,630.6,624.5,32167.86885
5/26/2017 9:50,19.7,78.9,4.923,654.6,652.4,33212.85246
5/26/2017 10:00,19.62,78.1,4.919,675.3,672.8,33653.5082
5/26/2017 10:10,19.25,78.6,4.92,600.9,557.6,34371.14754
5/26/2017 10:20,19.2,79.9,4.921,733.0,633.4,35290.22951
5/26/2017 10:30,19.44,79.2,4.921,744.0,406.5,35655.34426
5/26/2017 10:40,19.82,78.5,4.92,762.0,212.0,35957.5082
5/26/2017 10:50,20.13,76.7,4.919,784.0,111.7,35982.68852
5/26/2017 11:00,20.43,75.3,4.923,801.0,70.4,36272.2623
5/26/2017 11:10,20.71,73.6,4.922,817.0,61.3,36486.29508
5/26/2017 11:20,21.01,73.0,4.923,831.0,59.78,36662.55738
5/26/2017 11:30,21.22,71.0,4.921,846.0,56.34,37027.67213
5/26/2017 11:40,21.35,67.77,4.925,859.0,54.56,36624.78689
5/26/2017 11:50,21.46,66.97,4.919,870.0,54.15,36536.65574
5/26/2017 12:00,21.82,66.73,4.92,880.0,53.43,36234.4918
5/26/2017 12:10,21.97,65.6,4.92,889.0,52.09,36322.62295
5/26/2017 12:20,22.06,63.96,4.921,896.0,51.63,36587.01639
5/26/2017 12:30,21.98,64.66,4.923,902.0,51.46,36473.70492
5/26/2017 12:40,22.25,64.26,4.923,906.0,50.76,36070.81967
5/26/2017 12:50,22.17,65.53,4.931,908.0,51.78,36272.2623
5/26/2017 13:00,22.17,65.4,4.921,909.0,53.03,36649.96721
5/26/2017 13:10,21.9,67.43,4.922,908.0,55.14,36901.77049
5/26/2017 13:20,21.91,68.27,4.922,909.0,57.12,37166.16393
5/26/2017 13:30,21.81,66.77,4.918,906.0,57.16,36876.59016
5/26/2017 13:40,21.84,67.6,4.924,903.0,55.83,36889.18033
5/26/2017 13:50,22.01,66.53,4.919,897.0,56.8,36524.06557
5/26/2017 14:00,22.17,65.93,4.918,890.0,55.74,36158.95082
5/26/2017 14:10,22.29,66.23,4.916,884.0,55.61,36020.45902
5/26/2017 14:20,22.18,68.17,4.917,873.0,55.88,36108.59016
5/26/2017 14:30,22.26,68.2,4.918,864.0,60.6,36284.85246
5/26/2017 14:40,21.9,69.27,4.916,845.0,60.83,36096.0
5/26/2017 14:50,21.93,70.2,4.912,838.0,60.43,36272.2623
5/26/2017 15:00,21.93,69.07,4.92,824.0,54.47,35907.14754
5/26/2017 15:10,21.87,69.67,4.918,802.0,58.82,35680.52459
5/26/2017 15:20,21.68,71.0,4.921,788.0,60.76,35428.72131
5/26/2017 15:30,21.86,70.8,4.917,763.0,65.79,35315.40984
5/26/2017 15:40,21.6,71.9,4.917,745.0,73.0,35466.4918
5/26/2017 15:50,21.79,72.1,4.922,717.0,81.9,35516.85246
5/26/2017 16:00,21.81,72.1,4.922,685.5,100.5,35441.31148
5/26/2017 16:10,21.75,72.1,4.923,688.8,97.5,35466.4918
5/26/2017 16:20,21.97,71.7,4.92,617.9,75.8,35265.04918
5/26/2017 16:30,21.89,71.5,4.922,608.5,74.0,35441.31148
5/26/2017 16:40,21.8,71.7,4.922,605.3,65.53,35630.16393
5/26/2017 16:50,21.73,72.4,4.92,583.1,64.96,35340.59016
5/26/2017 17:00,21.75,71.8,4.922,543.1,65.03,35088.78689
5/26/2017 17:10,21.45,71.7,4.92,523.7,56.75,34862.16393
5/26/2017 17:20,21.65,71.8,4.921,493.9,63.18,34862.16393
5/26/2017 17:30,21.75,71.5,4.917,460.4,81.9,34874.7541
5/26/2017 17:40,21.67,72.4,4.919,432.3,168.9,34824.39344
5/26/2017 17:50,21.58,73.1,4.919,399.8,319.4,34811.80328
5/26/2017 18:00,21.6,73.3,4.916,363.6,366.6,35101.37705
5/26/2017 18:10,21.43,74.3,4.917,326.8,344.8,34786.62295
5/26/2017 18:20,21.26,75.1,4.917,292.1,309.9,35000.65574
5/26/2017 18:30,21.27,75.5,4.916,262.5,279.7,35227.27869
5/26/2017 18:40,21.14,75.9,4.918,231.2,247.7,35353.18033
5/26/2017 18:50,21.19,75.3,4.916,201.6,216.2,35982.68852
5/26/2017 19:00,21.18,75.9,4.916,169.3,181.3,36473.70492
5/26/2017 19:10,21.08,77.1,4.917,141.1,151.1,37707.54098
5/26/2017 19:20,20.87,78.3,4.918,118.2,126.2,39671.60656
5/26/2017 19:30,20.7,79.2,4.918,95.5,100.9,42768.78689
5/26/2017 19:40,20.52,80.4,4.921,75.5,78.0,45249.04918
5/26/2017 19:50,20.41,81.3,4.922,52.19,53.17,46180.72131
5/26/2017 20:00,20.25,82.1,4.918,30.0,29.36,46785.04918
5/26/2017 20:10,20.11,82.5,4.92,12.05,9.88,47691.54098
5/26/2017 20:20,19.93,82.9,4.918,5.996,5.034,48081.83607
5/26/2017 20:30,19.8,83.3,4.923,2.21,1.772,48157.37705
5/26/2017 20:40,19.74,83.4,4.92,0.479,0.467,48107.01639
5/26/2017 20:50,19.63,83.4,4.922,0.128,0.089,47578.22951
5/26/2017 21:00,19.58,83.6,4.917,0.073,0.104,47628.59016
5/26/2017 21:10,19.54,83.8,4.922,0.037,0.126,47301.2459
5/26/2017 21:20,19.49,83.8,4.924,0.037,0.089,47187.93443
5/26/2017 21:30,19.52,83.9,4.924,0.059,0.096,47200.52459
5/26/2017 21:40,19.48,84.1,4.919,0.051,0.133,46986.4918
5/26/2017 21:50,19.48,84.5,4.924,0.037,0.133,46873.18033
5/26/2017 22:00,19.42,84.8,4.919,0.04,0.111,46356.98361
5/26/2017 22:10,19.37,85.2,4.921,0.059,0.104,46268.85246
5/26/2017 22:20,19.35,85.5,4.92,0.055,0.115,45954.09836
5/26/2017 22:30,19.31,85.8,4.92,0.04,0.137,45412.72131
5/26/2017 22:40,19.3,86.1,4.92,0.08,0.085,44619.54098
5/26/2017 22:50,19.16,86.5,4.923,0.055,0.13,44204.06557
5/26/2017 23:00,19.01,87.2,4.914,0.033,0.163,43184.2623
5/26/2017 23:10,19.01,86.9,4.918,0.062,0.122,42655.47541
5/26/2017 23:20,18.54,88.2,4.924,0.055,0.163,41774.16393
5/26/2017 23:30,18.59,88.3,4.921,0.033,0.152,40716.59016
5/26/2017 23:40,18.83,88.1,4.925,0.044,0.13,39784.91803
5/26/2017 23:50,18.45,88.4,4.92,0.055,0.093,38815.47541
