Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption
11/2/2017 0:00,20.3,45.5,0.083,0.08,0.119,27150.76923
11/2/2017 0:10,20.45,44.6,0.082,0.077,0.085,26886.15385
11/2/2017 0:20,20.22,45.93,0.082,0.088,0.07,26203.07692
11/2/2017 0:30,20.07,46.3,0.081,0.069,0.07,25704.61538
11/2/2017 0:40,20.03,46.7,0.082,0.062,0.067,25323.07692
11/2/2017 0:50,19.99,46.86,0.084,0.077,0.085,24916.92308
11/2/2017 1:00,20.06,46.8,0.081,0.084,0.074,24609.23077
11/2/2017 1:10,20.17,46.0,0.08,0.077,0.07,24443.07692
11/2/2017 1:20,20.16,45.8,0.08,0.077,0.07,24153.84615
11/2/2017 1:30,20.13,45.63,0.082,0.099,0.074,23956.92308
11/2/2017 1:40,19.94,47.67,0.081,0.077,0.085,23864.61538
11/2/2017 1:50,19.66,48.9,0.083,0.08,0.07,23575.38462
11/2/2017 2:00,19.59,49.23,0.083,0.095,0.078,23366.15385
11/2/2017 2:10,19.74,48.3,0.082,0.095,0.082,23169.23077
11/2/2017 2:20,19.89,47.33,0.086,0.099,0.052,22744.61538
11/2/2017 2:30,20.0,47.6,0.084,0.088,0.07,22676.92308
11/2/2017 2:40,19.89,48.23,0.08,0.077,0.074,22695.38462
11/2/2017 2:50,19.86,49.67,0.083,0.095,0.041,22523.07692
11/2/2017 3:00,19.49,53.27,0.083,0.102,0.044,22504.61538
11/2/2017 3:10,19.12,54.44,0.083,0.095,0.074,22578.46154
11/2/2017 3:20,19.16,54.1,0.081,0.069,0.104,22387.69231
11/2/2017 3:30,19.28,53.54,0.081,0.084,0.096,22393.84615
11/2/2017 3:40,19.33,54.57,0.082,0.069,0.067,22387.69231
11/2/2017 3:50,19.28,56.1,0.082,0.106,0.063,22381.53846
11/2/2017 4:00,19.23,56.94,0.082,0.091,0.059,22424.61538
11/2/2017 4:10,19.31,56.3,0.082,0.055,0.059,22381.53846
11/2/2017 4:20,19.65,54.84,0.081,0.077,0.111,22621.53846
11/2/2017 4:30,19.76,53.04,0.084,0.069,0.074,22769.23077
11/2/2017 4:40,19.65,55.17,0.084,0.088,0.059,22910.76923
11/2/2017 4:50,19.15,56.37,0.082,0.099,0.07,22818.46154
11/2/2017 5:00,19.16,55.2,0.082,0.08,0.07,22923.07692
11/2/2017 5:10,19.15,54.9,0.081,0.073,0.074,23747.69231
