Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption
9/25/2017 0:00,19.37,85.1,4.915,0.11,0.085,30921.76991
9/25/2017 0:10,19.1,84.7,4.919,0.084,0.096,30316.46018
9/25/2017 0:20,18.83,84.9,4.919,0.066,0.111,29755.75221
9/25/2017 0:30,18.67,85.4,4.92,0.077,0.137,29545.48673
9/25/2017 0:40,18.7,85.6,4.919,0.095,0.122,29086.72566
9/25/2017 0:50,18.72,85.9,4.919,0.051,0.119,28710.79646
9/25/2017 1:00,18.7,86.2,4.915,0.095,0.089,28385.84071
9/25/2017 1:10,18.73,86.5,4.913,0.069,0.148,28118.23009
9/25/2017 1:20,18.79,86.5,4.921,0.088,0.111,28130.97345
9/25/2017 1:30,18.72,86.8,4.921,0.08,0.089,27774.15929
9/25/2017 1:40,18.73,86.8,4.92,0.088,0.141,27328.14159
9/25/2017 1:50,18.73,87.6,4.921,0.084,0.119,27232.56637
9/25/2017 2:00,18.8,87.6,4.915,0.088,0.093,27047.78761
9/25/2017 2:10,18.88,87.6,4.917,0.069,0.119,26684.60177
9/25/2017 2:20,18.82,87.3,4.915,0.08,0.13,26620.88496
9/25/2017 2:30,18.55,87.4,4.919,0.077,0.111,26404.24779
9/25/2017 2:40,18.61,87.8,4.916,0.073,0.156,26302.30088
9/25/2017 2:50,18.63,87.8,4.919,0.069,0.13,26397.87611
9/25/2017 3:00,18.62,88.0,4.917,0.077,0.159,26423.36283
9/25/2017 3:10,18.49,87.9,4.92,0.08,0.104,26550.79646
9/25/2017 3:20,18.47,88.1,4.916,0.088,0.081,26589.02655
9/25/2017 3:30,18.48,88.2,4.917,0.066,0.115,26557.16814
9/25/2017 3:40,18.55,88.4,4.918,0.058,0.159,26550.79646
9/25/2017 3:50,18.48,88.1,4.918,0.088,0.122,26748.31858
9/25/2017 4:00,18.51,87.9,4.917,0.073,0.144,26741.9469
9/25/2017 4:10,18.69,87.7,4.916,0.088,0.122,26646.37168
