Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption
3/29/2017 0:00,18.08,51.79,4.918,0.044,0.133,24866.04255
3/29/2017 0:10,17.96,51.48,4.921,0.059,0.133,24706.7234
3/29/2017 0:20,17.86,51.38,4.924,0.059,0.111,24265.53191
3/29/2017 0:30,17.91,51.02,4.923,0.037,0.074,24241.02128
3/29/2017 0:40,17.99,50.75,4.923,0.062,0.082,23983.65957
3/29/2017 0:50,17.93,50.02,4.924,0.044,0.085,24449.3617
3/29/2017 1:00,17.74,50.38,4.923,0.022,0.13,24057.19149
3/29/2017 1:10,17.66,50.45,4.923,0.07,0.1,23812.08511
3/29/2017 1:20,17.53,50.82,4.923,0.059,0.108,23885.61702
3/29/2017 1:30,17.3,51.95,4.924,0.048,0.141,23799.82979
3/29/2017 1:40,16.84,55.06,4.92,0.026,0.115,23579.23404
3/29/2017 1:50,15.89,60.36,4.918,0.029,0.108,23848.85106
3/29/2017 2:00,15.28,61.9,4.921,0.037,0.1,23787.57447
3/29/2017 2:10,15.61,61.93,4.92,0.044,0.13,23566.97872
3/29/2017 2:20,16.63,58.22,4.927,0.044,0.096,23309.61702
3/29/2017 2:30,16.86,53.39,4.922,0.037,0.126,23064.51064
3/29/2017 2:40,16.33,55.72,4.924,0.037,0.13,23150.29787
3/29/2017 2:50,15.66,58.59,4.923,0.018,0.1,23003.23404
3/29/2017 3:00,15.68,58.69,4.923,0.026,0.148,22966.46809
3/29/2017 3:10,15.66,59.43,4.922,0.022,0.108,22905.19149
3/29/2017 3:20,14.87,62.4,4.921,0.055,0.126,22966.46809
3/29/2017 3:30,14.79,62.36,4.918,0.048,0.122,23836.59574
3/29/2017 3:40,14.92,62.43,4.922,0.026,0.137,24204.25532
3/29/2017 3:50,14.88,61.59,4.922,0.029,0.096,24375.82979
3/29/2017 4:00,14.67,62.66,4.924,0.051,0.104,24106.21277
3/29/2017 4:10,14.81,62.6,4.923,0.04,0.096,24130.7234
3/29/2017 4:20,14.82,61.86,4.923,0.037,0.133,24424.85106
3/29/2017 4:30,14.91,61.59,4.92,0.011,0.093,24584.17021
3/29/2017 4:40,15.1,61.33,4.921,0.059,0.085,25466.55319
3/29/2017 4:50,15.16,60.79,4.921,0.048,0.122,25920.0
3/29/2017 5:00,14.94,61.49,4.924,0.029,0.074,25736.17021
3/29/2017 5:10,14.99,61.7,4.918,0.033,0.089,25711.65957
3/29/2017 5:20,15.17,60.99,4.921,0.04,0.104,25907.74468
3/29/2017 5:30,15.05,62.66,4.918,0.022,0.1,25613.61702
3/29/2017 5:40,14.56,63.66,4.922,0.026,0.104,25221.44681
3/29/2017 5:50,14.4,65.27,4.919,0.029,0.108,24964.08511
3/29/2017 6:00,14.41,65.63,4.923,0.015,0.096,25013.10638
3/29/2017 6:10,14.39,65.6,4.916,0.026,0.096,25037.61702
3/29/2017 6:20,14.44,65.67,4.916,0.026,0.108,25221.44681
3/29/2017 6:30,14.33,66.1,4.921,0.051,0.096,25491.06383
3/29/2017 6:40,14.49,65.34,4.916,0.044,0.122,25429.78723
3/29/2017 6:50,14.38,65.97,4.923,0.238,0.241,25037.61702
3/29/2017 7:00,14.4,63.87,4.921,1.548,1.446,25123.40426
3/29/2017 7:10,14.45,64.07,4.918,5.539,5.083,25846.46809
3/29/2017 7:20,14.24,65.27,4.916,32.16,30.42,26177.3617
3/29/2017 7:30,14.06,65.74,4.922,61.35,59.02,26594.04255
3/29/2017 7:40,14.1,66.37,4.921,91.8,89.2,27072.0
3/29/2017 7:50,14.14,66.81,4.917,120.6,118.1,27488.68085
3/29/2017 8:00,14.0,66.81,4.917,155.4,152.9,28138.21277
3/29/2017 8:10,14.17,66.27,4.917,189.9,187.7,28726.46809
3/29/2017 8:20,14.41,65.48,4.917,223.8,222.3,29277.95745
3/29/2017 8:30,14.57,65.41,4.921,257.9,257.4,30031.65957
3/29/2017 8:40,14.76,65.88,4.924,293.3,294.2,30233.87234
3/29/2017 8:50,15.23,64.88,4.924,328.2,330.8,30754.7234
3/29/2017 9:00,15.9,64.38,4.918,362.6,366.7,31079.48936
3/29/2017 9:10,16.48,63.27,4.921,395.9,401.9,31735.14894
3/29/2017 9:20,16.97,61.34,4.92,429.3,437.7,31434.89362
3/29/2017 9:30,17.58,60.4,4.922,461.6,472.2,33009.70213
3/29/2017 9:40,18.01,58.3,4.921,492.9,506.0,33542.80851
3/29/2017 9:50,18.42,58.5,4.923,523.7,539.0,34412.93617
3/29/2017 10:00,18.96,57.2,4.921,553.5,571.0,34057.53191
3/29/2017 10:10,19.4,55.97,4.92,582.1,602.0,34474.21277
3/29/2017 10:20,19.84,53.36,4.914,609.1,631.3,36251.23404
3/29/2017 10:30,20.2,52.33,4.922,634.1,658.2,35785.53191
3/29/2017 10:40,20.55,52.43,4.92,658.6,683.3,35454.6383
3/29/2017 10:50,21.0,51.26,4.917,682.4,703.0,35601.70213
3/29/2017 11:00,21.46,51.03,4.917,705.0,717.0,35944.85106
3/29/2017 11:10,22.04,48.86,4.917,725.0,732.0,36202.21277
3/29/2017 11:20,22.44,47.96,4.92,733.0,722.0,35491.40426
3/29/2017 11:30,22.59,46.45,4.919,753.0,695.5,37305.19149
3/29/2017 11:40,22.84,47.19,4.923,756.0,589.9,37489.02128
3/29/2017 11:50,23.02,46.02,4.925,769.0,524.5,37783.14894
