Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption
7/9/2017 0:00,23.49,85.1,4.916,0.069,0.096,36837.2093
7/9/2017 0:10,23.63,84.8,4.907,0.08,0.111,36256.74419
7/9/2017 0:20,24.21,80.8,4.912,0.11,0.07,35280.79734
7/9/2017 0:30,24.72,73.7,4.912,0.095,0.089,34515.34884
7/9/2017 0:40,24.76,70.3,4.911,0.11,0.093,33928.50498
7/9/2017 0:50,24.74,70.4,4.911,0.084,0.122,33469.23588
7/9/2017 1:00,24.84,69.99,4.905,0.088,0.122,32678.27243
7/9/2017 1:10,24.83,69.96,4.911,0.084,0.133,32046.77741
7/9/2017 1:20,24.59,71.5,4.912,0.102,0.13,31453.55482
7/9/2017 1:30,24.39,72.6,4.911,0.128,0.067,31038.93688
7/9/2017 1:40,24.18,73.4,4.91,0.073,0.115,30483.98671
7/9/2017 1:50,24.12,73.9,4.912,0.088,0.119,30056.6113
7/9/2017 2:00,24.06,74.3,4.908,0.095,0.078,29871.62791
7/9/2017 2:10,23.97,74.8,4.908,0.088,0.104,29693.02326
7/9/2017 2:20,23.9,75.0,4.911,0.106,0.115,29437.87375
7/9/2017 2:30,23.81,75.7,4.909,0.073,0.115,29291.16279
7/9/2017 2:40,23.63,76.7,4.91,0.08,0.1,29029.63455
7/9/2017 2:50,23.47,77.2,4.913,0.062,0.141,28819.13621
7/9/2017 3:00,23.39,77.6,4.914,0.102,0.148,28602.25914
7/9/2017 3:10,23.4,77.5,4.909,0.091,0.115,28812.75748
7/9/2017 3:20,23.34,77.7,4.91,0.08,0.144,29233.75415
7/9/2017 3:30,23.23,77.9,4.911,0.088,0.137,29099.80066
7/9/2017 3:40,23.16,78.2,4.911,0.11,0.115,28570.36545
7/9/2017 3:50,23.08,78.6,4.914,0.117,0.133,28296.07973
7/9/2017 4:00,22.95,78.9,4.911,0.102,0.074,28117.47508
7/9/2017 4:10,22.85,79.2,4.908,0.051,0.196,27779.40199
7/9/2017 4:20,22.75,79.5,4.91,0.084,0.141,27269.10299
7/9/2017 4:30,22.7,79.5,4.91,0.091,0.13,26911.89369
7/9/2017 4:40,22.69,79.5,4.909,0.084,0.196,25336.34551
7/9/2017 4:50,22.63,79.5,4.913,0.11,0.111,23926.64452
7/9/2017 5:00,22.59,79.4,4.913,0.11,0.122,22797.60797
7/9/2017 5:10,22.54,79.5,4.907,0.088,0.13,22076.81063
7/9/2017 5:20,22.46,79.6,4.908,0.077,0.096,21623.92027
7/9/2017 5:30,22.31,79.9,4.91,0.084,0.148,21502.72425
7/9/2017 5:40,22.22,80.1,4.911,0.095,0.17,21719.60133
7/9/2017 5:50,22.1,80.3,4.91,0.362,0.333,21566.51163
7/9/2017 6:00,22.13,80.4,4.911,1.543,1.245,21719.60133
7/9/2017 6:10,22.15,80.3,4.911,4.143,3.398,22025.78073
7/9/2017 6:20,22.19,80.2,4.909,10.42,8.59,22185.24917
7/9/2017 6:30,22.23,79.8,4.907,21.67,17.05,22402.12625
7/9/2017 6:40,22.22,79.6,4.913,38.2,30.2,22331.96013
7/9/2017 6:50,22.21,79.5,4.908,57.34,48.61,22791.22924
7/9/2017 7:00,22.18,79.5,4.911,78.6,67.29,23307.90698
7/9/2017 7:10,22.08,79.3,4.908,104.5,90.6,23154.81728
7/9/2017 7:20,22.07,79.3,4.909,134.0,117.5,23154.81728
7/9/2017 7:30,22.16,79.0,4.911,165.2,146.1,23365.31561
7/9/2017 7:40,22.23,77.9,4.907,196.4,174.5,23569.43522
7/9/2017 7:50,22.34,77.2,4.911,228.0,203.8,23939.40199
7/9/2017 8:00,22.51,76.5,4.91,259.8,233.2,24424.18605
7/9/2017 8:10,22.56,75.4,4.91,293.3,264.7,24755.8804
7/9/2017 8:20,22.75,74.9,4.909,325.2,294.1,25234.28571
7/9/2017 8:30,23.03,74.1,4.91,354.3,320.9,25648.90365
7/9/2017 8:40,23.17,72.3,4.909,386.8,351.2,26050.76412
7/9/2017 8:50,23.51,71.7,4.906,419.2,382.1,26663.12292
7/9/2017 9:00,23.6,69.43,4.908,449.9,402.1,27103.25581
