Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption
11/30/2017 0:00,12.94,74.0,0.072,0.037,0.1,26535.38462
11/30/2017 0:10,12.73,74.5,0.073,0.044,0.093,26067.69231
11/30/2017 0:20,12.6,74.8,0.074,0.048,0.115,25790.76923
11/30/2017 0:30,12.53,75.3,0.072,0.026,0.145,25249.23077
11/30/2017 0:40,12.6,75.6,0.071,0.059,0.115,24763.07692
11/30/2017 0:50,12.62,75.6,0.072,0.051,0.159,24363.07692
11/30/2017 1:00,12.55,75.6,0.071,0.059,0.145,24147.69231
11/30/2017 1:10,12.45,75.7,0.073,0.033,0.089,23840.0
11/30/2017 1:20,12.39,75.9,0.072,0.051,0.115,23618.46154
11/30/2017 1:30,12.38,75.8,0.071,0.051,0.107,23446.15385
11/30/2017 1:40,12.47,75.8,0.071,0.062,0.074,23163.07692
11/30/2017 1:50,12.49,75.4,0.072,0.051,0.141,23156.92308
11/30/2017 2:00,12.42,75.3,0.071,0.044,0.159,22843.07692
11/30/2017 2:10,12.28,75.2,0.073,0.037,0.096,22615.38462
11/30/2017 2:20,12.3,75.4,0.072,0.059,0.078,22393.84615
11/30/2017 2:30,12.3,75.5,0.07,0.062,0.082,22264.61538
11/30/2017 2:40,12.26,75.8,0.069,0.044,0.1,22258.46154
11/30/2017 2:50,12.24,76.7,0.074,0.04,0.122,22301.53846
11/30/2017 3:00,12.09,77.4,0.073,0.066,0.104,21932.30769
11/30/2017 3:10,12.03,78.1,0.072,0.04,0.115,21938.46154
11/30/2017 3:20,12.13,79.0,0.073,0.051,0.122,21809.23077
11/30/2017 3:30,12.38,79.0,0.071,0.059,0.093,21673.84615
11/30/2017 3:40,12.34,79.4,0.072,0.048,0.096,21470.76923
11/30/2017 3:50,12.35,79.8,0.073,0.033,0.115,21649.23077
11/30/2017 4:00,12.33,80.4,0.075,0.084,0.111,21723.07692
11/30/2017 4:10,12.36,81.2,0.072,0.051,0.111,21680.0
11/30/2017 4:20,12.53,81.4,0.071,0.066,0.115,21476.92308
11/30/2017 4:30,12.27,80.8,0.08,0.055,0.137,21815.38462
11/30/2017 4:40,11.15,81.3,0.086,0.077,0.104,22036.92308
11/30/2017 4:50,10.9,81.2,0.079,0.044,0.104,22332.30769
11/30/2017 5:00,10.66,81.3,0.082,0.059,0.137,22424.61538
11/30/2017 5:10,10.54,81.5,0.083,0.077,0.115,22492.30769
11/30/2017 5:20,10.37,81.4,0.084,0.037,0.133,22246.15385
11/30/2017 5:30,10.25,81.7,0.078,0.059,0.111,22886.15385
11/30/2017 5:40,10.28,82.0,0.08,0.037,0.126,23636.92308
11/30/2017 5:50,10.19,81.9,0.079,0.051,0.107,23409.23077
11/30/2017 6:00,10.1,81.8,0.078,0.051,0.078,23120.0
11/30/2017 6:10,9.9,81.9,0.083,0.062,0.126,23323.07692
11/30/2017 6:20,9.73,82.2,0.083,0.044,0.152,23360.0
11/30/2017 6:30,9.68,82.5,0.082,0.069,0.082,22923.07692
11/30/2017 6:40,9.6,82.6,0.085,0.051,0.122,22436.92308
11/30/2017 6:50,9.53,83.1,0.083,0.059,0.096,21464.61538
11/30/2017 7:00,9.64,83.0,0.08,0.044,0.104,21975.38462
11/30/2017 7:10,9.59,83.0,0.08,0.044,0.122,22363.07692
11/30/2017 7:20,9.46,83.3,0.081,0.055,0.133,22683.07692
11/30/2017 7:30,9.65,83.5,0.082,0.044,0.126,22824.61538
11/30/2017 7:40,9.7,83.3,0.082,0.062,0.137,23003.07692
11/30/2017 7:50,9.62,83.2,0.081,0.355,0.378,23261.53846
11/30/2017 8:00,9.56,83.1,0.084,1.427,1.36,23944.61538
11/30/2017 8:10,9.51,82.9,0.085,3.669,3.629,24769.23077
11/30/2017 8:20,9.34,83.0,0.083,8.66,8.12,25120.0
11/30/2017 8:30,9.31,83.1,0.078,26.68,17.95,25600.0
11/30/2017 8:40,9.31,83.1,0.082,32.87,24.55,26073.84615
11/30/2017 8:50,9.3,83.1,0.082,58.77,37.4,26535.38462
11/30/2017 9:00,9.44,83.1,0.082,99.8,55.68,27212.30769
11/30/2017 9:10,9.8,83.0,0.085,106.7,75.6,27421.53846
11/30/2017 9:20,9.96,82.5,0.082,134.7,84.1,28104.61538
11/30/2017 9:30,10.11,82.1,0.083,162.8,104.7,28658.46154
11/30/2017 9:40,10.03,81.4,0.083,140.5,113.3,28966.15385
11/30/2017 9:50,10.18,81.3,0.081,163.2,131.0,29169.23077
11/30/2017 10:00,10.49,81.0,0.084,303.9,149.1,29470.76923
11/30/2017 10:10,10.99,80.4,0.082,319.9,117.2,30196.92308
11/30/2017 10:20,11.35,79.6,0.083,290.8,81.1,30535.38462
11/30/2017 10:30,11.94,78.7,0.085,327.9,66.03,30529.23077
11/30/2017 10:40,12.69,77.6,0.082,349.5,73.9,30498.46154
11/30/2017 10:50,13.76,76.7,0.093,364.1,65.05,30849.23077
11/30/2017 11:00,15.0,75.7,0.083,380.1,60.79,31187.69231
11/30/2017 11:10,15.73,72.1,0.072,392.2,58.02,31575.38462
11/30/2017 11:20,17.11,69.63,0.072,411.8,56.82,31587.69231
11/30/2017 11:30,17.68,66.36,0.071,426.0,57.99,31612.30769
11/30/2017 11:40,17.84,65.13,0.071,439.7,60.24,31667.69231
11/30/2017 11:50,18.04,65.23,0.073,452.7,63.55,31470.76923
11/30/2017 12:00,18.13,64.39,0.073,466.5,59.44,31803.07692
11/30/2017 12:10,18.34,63.96,0.072,469.1,58.78,32258.46154
11/30/2017 12:20,18.42,63.62,0.073,480.2,60.98,32738.46154
11/30/2017 12:30,18.55,63.16,0.073,486.2,61.62,32652.30769
11/30/2017 12:40,18.37,63.36,0.073,491.7,57.19,32658.46154
11/30/2017 12:50,18.57,63.02,0.074,492.9,57.45,33003.07692
11/30/2017 13:00,18.56,63.03,0.073,489.8,59.89,32916.92308
11/30/2017 13:10,18.66,62.86,0.076,487.2,66.93,32898.46154
11/30/2017 13:20,18.9,62.93,0.073,503.4,72.5,32670.76923
11/30/2017 13:30,18.89,62.19,0.073,464.4,66.97,32553.84615
11/30/2017 13:40,18.8,62.66,0.073,363.9,94.9,32098.46154
11/30/2017 13:50,18.64,63.26,0.073,437.5,113.9,31901.53846
11/30/2017 14:00,18.86,63.43,0.074,472.1,80.8,31575.38462
11/30/2017 14:10,18.73,63.76,0.072,451.4,59.71,31716.92308
11/30/2017 14:20,18.64,63.36,0.07,437.0,53.34,31821.53846
11/30/2017 14:30,18.56,64.06,0.071,419.8,52.3,31796.92308
11/30/2017 14:40,18.58,64.36,0.074,407.7,51.41,31870.76923
11/30/2017 14:50,18.74,64.03,0.075,393.5,51.0,31796.92308
11/30/2017 15:00,18.77,64.02,0.073,378.2,54.0,31692.30769
11/30/2017 15:10,18.82,63.93,0.071,330.2,62.09,31760.0
11/30/2017 15:20,18.44,65.16,0.071,326.1,89.8,31464.61538
11/30/2017 15:30,18.5,65.22,0.072,295.8,96.2,31569.23077
11/30/2017 15:40,18.56,65.16,0.072,337.3,88.3,31415.38462
11/30/2017 15:50,18.5,65.46,0.072,293.8,69.58,31150.76923
11/30/2017 16:00,18.52,65.99,0.072,254.6,51.16,30898.46154
11/30/2017 16:10,18.35,66.62,0.072,228.7,47.85,31095.38462
11/30/2017 16:20,18.28,66.99,0.07,198.6,52.1,31046.15385
11/30/2017 16:30,18.23,67.46,0.07,188.3,75.2,31113.84615
11/30/2017 16:40,18.23,67.56,0.07,191.5,114.0,31772.30769
11/30/2017 16:50,18.11,67.99,0.072,168.6,145.3,32387.69231
11/30/2017 17:00,18.03,68.42,0.072,128.9,132.9,33323.07692
11/30/2017 17:10,17.83,69.59,0.071,67.43,70.3,35163.07692
11/30/2017 17:20,17.72,70.3,0.072,100.0,112.3,38276.92308
11/30/2017 17:30,17.61,70.8,0.071,30.3,31.2,39649.23077
11/30/2017 17:40,17.42,71.8,0.07,19.99,20.17,39956.92308
11/30/2017 17:50,17.28,72.5,0.071,9.11,9.18,40270.76923
11/30/2017 18:00,17.17,72.9,0.072,4.115,4.099,40252.30769
11/30/2017 18:10,17.08,73.4,0.072,2.59,2.557,40172.30769
11/30/2017 18:20,16.98,73.6,0.071,0.454,0.419,39956.92308
11/30/2017 18:30,16.87,74.3,0.069,0.146,0.044,39569.23077
11/30/2017 18:40,16.78,74.5,0.069,0.055,0.044,39710.76923
11/30/2017 18:50,16.71,74.7,0.072,0.08,0.03,39680.0
11/30/2017 19:00,16.6,75.1,0.075,0.059,0.044,39692.30769
11/30/2017 19:10,16.56,75.2,0.074,0.051,0.059,39766.15385
11/30/2017 19:20,16.48,75.3,0.073,0.044,0.041,39550.76923
11/30/2017 19:30,16.06,76.2,0.071,0.033,0.063,39187.69231
11/30/2017 19:40,15.76,77.8,0.072,0.048,0.048,38935.38462
11/30/2017 19:50,15.96,77.9,0.065,0.037,0.059,38972.30769
11/30/2017 20:00,15.8,77.9,0.069,0.04,0.056,38744.61538
11/30/2017 20:10,15.43,78.6,0.071,0.029,0.059,39089.23077
11/30/2017 20:20,15.11,79.5,0.073,0.055,0.089,38941.53846
11/30/2017 20:30,14.85,80.4,0.07,0.051,0.041,38867.69231
11/30/2017 20:40,14.52,81.1,0.074,0.084,0.011,38504.61538
11/30/2017 20:50,14.22,81.9,0.071,0.059,0.026,38123.07692
11/30/2017 21:00,14.0,82.3,0.069,0.073,0.041,37803.07692
11/30/2017 21:10,13.76,83.5,0.072,0.029,0.037,37267.69231
11/30/2017 21:20,13.7,83.8,0.072,0.059,0.052,36756.92308
11/30/2017 21:30,13.65,83.9,0.071,0.048,0.056,36436.92308
