Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption
9/22/2017 0:00,24.62,38.25,4.92,0.062,0.1,31769.20354
9/22/2017 0:10,24.48,38.78,4.922,0.088,0.081,31157.52212
9/22/2017 0:20,24.32,38.58,4.923,0.088,0.078,30736.99115
9/22/2017 0:30,24.3,38.18,4.923,0.091,0.078,30316.46018
9/22/2017 0:40,24.44,37.81,4.921,0.077,0.144,29946.90265
9/22/2017 0:50,24.8,35.95,4.923,0.088,0.122,29367.07965
9/22/2017 1:00,24.59,37.55,4.922,0.095,0.074,28876.46018
9/22/2017 1:10,24.56,37.25,4.925,0.084,0.063,28634.33628
9/22/2017 1:20,24.45,37.81,4.922,0.08,0.133,28347.61062
9/22/2017 1:30,24.22,38.05,4.919,0.11,0.089,28213.80531
9/22/2017 1:40,24.17,38.01,4.919,0.091,0.126,27850.61947
9/22/2017 1:50,24.12,38.21,4.922,0.102,0.119,27442.83186
9/22/2017 2:00,24.04,38.45,4.92,0.124,0.067,27461.9469
9/22/2017 2:10,23.94,38.58,4.926,0.117,0.041,27430.0885
9/22/2017 2:20,23.95,38.95,4.921,0.091,0.081,27347.25664
9/22/2017 2:30,23.82,39.95,4.924,0.102,0.067,27417.34513
9/22/2017 2:40,23.3,41.98,4.919,0.077,0.104,27194.33628
9/22/2017 2:50,22.91,42.41,4.918,0.088,0.133,26996.81416
9/22/2017 3:00,22.88,42.08,4.915,0.084,0.115,27124.24779
9/22/2017 3:10,22.73,42.65,4.916,0.073,0.13,27054.15929
9/22/2017 3:20,22.42,43.15,4.918,0.102,0.104,27092.38938
9/22/2017 3:30,22.32,43.71,4.917,0.062,0.115,27092.38938
9/22/2017 3:40,22.28,43.98,4.922,0.099,0.085,26786.54867
9/22/2017 3:50,22.43,43.71,4.918,0.088,0.104,26678.23009
9/22/2017 4:00,22.2,43.65,4.922,0.091,0.1,26589.02655
9/22/2017 4:10,21.77,44.95,4.928,0.091,0.096,26710.0885
9/22/2017 4:20,21.56,45.55,4.921,0.088,0.081,26780.17699
9/22/2017 4:30,21.63,45.68,4.92,0.091,0.063,26550.79646
9/22/2017 4:40,21.71,45.48,4.921,0.095,0.111,27035.04425
9/22/2017 4:50,21.77,45.32,4.922,0.106,0.1,26818.40708
9/22/2017 5:00,21.72,45.18,4.927,0.088,0.089,26697.34513
9/22/2017 5:10,21.7,45.75,4.92,0.095,0.096,26792.92035
9/22/2017 5:20,21.7,45.72,4.92,0.08,0.115,26640.0
9/22/2017 5:30,21.87,45.98,4.924,0.091,0.081,25556.81416
9/22/2017 5:40,21.97,46.05,4.924,0.106,0.085,24180.53097
9/22/2017 5:50,21.96,46.18,4.92,0.088,0.078,23638.93805
9/22/2017 6:00,21.79,46.52,4.919,0.088,0.104,23294.86726
9/22/2017 6:10,21.85,46.82,4.919,0.106,0.085,22740.53097
9/22/2017 6:20,21.91,46.88,4.922,0.088,0.081,22644.95575
9/22/2017 6:30,21.73,47.48,4.92,0.106,0.081,22632.21239
9/22/2017 6:40,21.63,47.45,4.919,0.095,0.1,23090.97345
9/22/2017 6:50,21.64,47.52,4.924,0.453,0.385,23326.72566
9/22/2017 7:00,21.97,47.02,4.926,2.87,2.215,23543.36283
9/22/2017 7:10,22.06,46.08,4.919,4.383,3.564,23702.65487
9/22/2017 7:20,21.76,46.75,4.926,10.42,8.58,24033.9823
9/22/2017 7:30,21.71,46.52,4.92,24.42,20.03,24186.90265
9/22/2017 7:40,21.85,46.22,4.916,43.06,34.0,24664.77876
9/22/2017 7:50,22.09,45.18,4.926,54.05,44.38,25168.14159
9/22/2017 8:00,22.35,44.48,4.918,78.9,63.98,25735.22124
9/22/2017 8:10,22.77,43.05,4.919,105.7,80.8,27047.78761
9/22/2017 8:20,23.11,42.75,4.922,148.4,99.0,27500.17699
9/22/2017 8:30,23.62,41.38,4.93,149.2,89.2,28226.54867
9/22/2017 8:40,23.85,39.91,4.918,140.0,92.3,29023.00885
9/22/2017 8:50,23.89,40.68,4.923,236.3,124.4,29341.59292
9/22/2017 9:00,24.22,40.45,4.919,354.3,151.9,29908.67257
9/22/2017 9:10,24.62,40.38,4.926,393.4,152.7,30902.65487
9/22/2017 9:20,25.03,40.08,4.92,388.0,139.2,31616.28319
9/22/2017 9:30,25.44,39.15,4.916,428.8,131.8,32304.42478
9/22/2017 9:40,25.82,38.65,4.921,471.6,127.0,32744.0708
9/22/2017 9:50,26.26,37.65,4.922,496.9,131.3,33215.57522
9/22/2017 10:00,26.78,36.05,4.924,531.9,120.6,33782.65487
9/22/2017 10:10,27.0,35.15,4.922,541.3,114.1,33859.11504
9/22/2017 10:20,26.95,38.05,4.925,582.9,114.0,34203.18584
9/22/2017 10:30,27.35,37.48,4.925,602.1,119.0,34649.20354
9/22/2017 10:40,27.6,37.21,4.923,638.6,133.0,35260.88496
9/22/2017 10:50,28.17,36.85,4.921,679.3,138.8,35343.71681
9/22/2017 11:00,28.43,35.41,4.924,662.7,151.7,35490.26549
9/22/2017 11:10,28.64,33.64,4.921,603.2,172.1,35681.41593
9/22/2017 11:20,28.55,33.74,4.931,680.1,192.7,35815.22124
9/22/2017 11:30,28.33,34.04,4.92,476.1,162.7,36006.37168
9/22/2017 11:40,28.39,34.21,4.918,756.0,164.2,35980.88496
9/22/2017 11:50,28.82,33.74,4.925,778.0,155.7,35534.86726
9/22/2017 12:00,29.07,34.11,4.923,782.0,153.6,35394.69027
9/22/2017 12:10,29.56,33.14,4.923,789.0,154.6,35330.97345
9/22/2017 12:20,29.91,29.41,4.923,798.0,145.9,35267.25664
9/22/2017 12:30,30.25,26.08,4.917,804.0,138.9,34763.89381
9/22/2017 12:40,30.46,24.64,4.92,806.0,140.9,34311.50442
9/22/2017 12:50,30.74,23.01,4.922,793.0,138.4,34235.04425
9/22/2017 13:00,30.63,27.64,4.924,434.4,114.9,34649.20354
9/22/2017 13:10,30.03,29.04,4.924,281.5,108.8,35069.73451
9/22/2017 13:20,30.17,29.88,4.923,210.6,95.6,34974.15929
9/22/2017 13:30,30.08,29.04,4.923,154.0,86.6,34948.67257
9/22/2017 13:40,30.12,24.27,4.922,235.4,72.3,34655.57522
9/22/2017 13:50,30.89,21.94,4.927,745.0,86.8,34502.65487
9/22/2017 14:00,31.14,20.57,4.922,729.0,80.1,34725.66372
9/22/2017 14:10,31.37,18.47,4.921,718.0,74.7,34923.18584
9/22/2017 14:20,31.3,17.31,4.926,716.0,75.0,35063.36283
9/22/2017 14:30,31.28,20.67,4.928,707.0,75.5,34840.35398
